,Provider,ClaimNum,DupClaimNum,DupClaimRatio,DupClaim,group_x,DupClaimStates,DupClaimStatesNum,DupClaimMultiState,group_y,DupClaimProvider_x,DupClaimProviderNum_x,DupClaimMultiProvider_x,group,DupClaimProvider_y,DupClaimProviderNum_y,DupClaimMultiProvider_y
1760,PRV56643,8,2.0,0.25,yes,[327 467],"[33, 45, 7]",3.0,yes,[327 467],"['PRV56643', 'PRV51960', 'PRV54981']",3.0,yes,[327 467],"['PRV56643', 'PRV51960', 'PRV54981']",3.0,yes
1761,PRV56647,121,4.0,0.03305785123966942,yes,[ 97 265 308 462],"[36, 39, 10, 45, 28]",5.0,yes,[ 97 265 308 462],"['PRV52173', 'PRV55933', 'PRV54566', 'PRV55531', 'PRV56647']",5.0,yes,[ 97 265 308 462],"['PRV52173', 'PRV55933', 'PRV54566', 'PRV55531', 'PRV56647']",5.0,yes
1762,PRV56649,7,0.0,0.0,no,,,,,,,,,,,,
1763,PRV56658,1,0.0,0.0,no,,,,,,,,,,,,
1764,PRV56659,2,0.0,0.0,no,,,,,,,,,,,,
1765,PRV56662,3,0.0,0.0,no,,,,,,,,,,,,
1766,PRV56663,13,0.0,0.0,no,,,,,,,,,,,,
1767,PRV56664,1,0.0,0.0,no,,,,,,,,,,,,
1768,PRV56668,52,1.0,0.019230769230769232,yes,[139],"[49, 45]",2.0,yes,[139],"['PRV56668', 'PRV57191']",2.0,yes,[139],"['PRV56668', 'PRV57191']",2.0,yes
1769,PRV56669,29,1.0,0.034482758620689655,yes,[192],"[9, 45]",2.0,yes,[192],"['PRV52003', 'PRV56669']",2.0,yes,[192],"['PRV52003', 'PRV56669']",2.0,yes
1770,PRV56671,3,0.0,0.0,no,,,,,,,,,,,,
1771,PRV56673,2,0.0,0.0,no,,,,,,,,,,,,
1772,PRV56680,8,0.0,0.0,no,,,,,,,,,,,,
1773,PRV56682,3,0.0,0.0,no,,,,,,,,,,,,
1774,PRV56684,16,1.0,0.0625,yes,[193],[45],1.0,no,[193],"['PRV56684', 'PRV57031']",2.0,yes,[193],"['PRV56684', 'PRV57031']",2.0,yes
1775,PRV56685,35,2.0,0.05714285714285714,yes,[280 541],"[1, 45, 22]",3.0,yes,[280 541],"['PRV56685', 'PRV53770', 'PRV51024']",3.0,yes,[280 541],"['PRV56685', 'PRV53770', 'PRV51024']",3.0,yes
1776,PRV56686,15,0.0,0.0,no,,,,,,,,,,,,
1777,PRV56696,7,0.0,0.0,no,,,,,,,,,,,,
1778,PRV56701,4,0.0,0.0,no,,,,,,,,,,,,
1779,PRV56703,21,1.0,0.047619047619047616,yes,[547],"[34, 45]",2.0,yes,[547],"['PRV56703', 'PRV55230']",2.0,yes,[547],"['PRV56703', 'PRV55230']",2.0,yes
1780,PRV56705,4,0.0,0.0,no,,,,,,,,,,,,
1781,PRV56706,31,1.0,0.03225806451612903,yes,[269],"[34, 45]",2.0,yes,[269],"['PRV56706', 'PRV55230']",2.0,yes,[269],"['PRV56706', 'PRV55230']",2.0,yes
1782,PRV56710,10,1.0,0.1,yes,[260],"[45, 5]",2.0,yes,[260],"['PRV56710', 'PRV51456']",2.0,yes,[260],"['PRV56710', 'PRV51456']",2.0,yes
1783,PRV56711,8,0.0,0.0,no,,,,,,,,,,,,
1784,PRV56712,2,0.0,0.0,no,,,,,,,,,,,,
1785,PRV56713,55,0.0,0.0,no,,,,,,,,,,,,
1786,PRV56715,3,0.0,0.0,no,,,,,,,,,,,,
1787,PRV56717,1,0.0,0.0,no,,,,,,,,,,,,
1788,PRV56719,10,0.0,0.0,no,,,,,,,,,,,,
1789,PRV56720,2,0.0,0.0,no,,,,,,,,,,,,
1790,PRV56722,2,0.0,0.0,no,,,,,,,,,,,,
1791,PRV56724,6,0.0,0.0,no,,,,,,,,,,,,
1792,PRV56726,3,0.0,0.0,no,,,,,,,,,,,,
1793,PRV56730,23,2.0,0.08695652173913043,yes,[ 13 196],"[42, 45, 39]",3.0,yes,[ 13 196],"['PRV56243', 'PRV55911', 'PRV56730']",3.0,yes,[ 13 196],"['PRV56243', 'PRV55911', 'PRV56730']",3.0,yes
1794,PRV56731,4,0.0,0.0,no,,,,,,,,,,,,
1795,PRV56732,13,1.0,0.07692307692307693,yes,[6],"[24, 45]",2.0,yes,[6],"['PRV56732', 'PRV52019']",2.0,yes,[6],"['PRV56732', 'PRV52019']",2.0,yes
1796,PRV56733,12,1.0,0.08333333333333333,yes,[622],"[11, 45]",2.0,yes,[622],"['PRV56762', 'PRV56733', 'PRV52340']",3.0,yes,[622],"['PRV56762', 'PRV56733', 'PRV52340']",3.0,yes
1797,PRV56734,10,0.0,0.0,no,,,,,,,,,,,,
1798,PRV56738,19,1.0,0.05263157894736842,yes,[257],"[3, 45]",2.0,yes,[257],"['PRV56738', 'PRV51164']",2.0,yes,[257],"['PRV56738', 'PRV51164']",2.0,yes
1799,PRV56739,1,0.0,0.0,no,,,,,,,,,,,,
1800,PRV56742,9,0.0,0.0,no,,,,,,,,,,,,
1801,PRV56746,15,0.0,0.0,no,,,,,,,,,,,,
1802,PRV56747,1,0.0,0.0,no,,,,,,,,,,,,
1803,PRV56748,117,3.0,0.02564102564102564,yes,[210 219 407],"[16, 34, 45, 39]",4.0,yes,[210 219 407],"['PRV52985', 'PRV55194', 'PRV56748', 'PRV55943']",4.0,yes,[210 219 407],"['PRV52985', 'PRV55194', 'PRV56748', 'PRV55943']",4.0,yes
1804,PRV56749,11,0.0,0.0,no,,,,,,,,,,,,
1805,PRV56750,1,0.0,0.0,no,,,,,,,,,,,,
1806,PRV56751,5,0.0,0.0,no,,,,,,,,,,,,
1807,PRV56752,1,0.0,0.0,no,,,,,,,,,,,,
1808,PRV56753,9,0.0,0.0,no,,,,,,,,,,,,
1809,PRV56754,9,0.0,0.0,no,,,,,,,,,,,,
1810,PRV56755,3,0.0,0.0,no,,,,,,,,,,,,
1811,PRV56759,2,0.0,0.0,no,,,,,,,,,,,,
1812,PRV56761,92,0.0,0.0,no,,,,,,,,,,,,
1813,PRV56762,1,1.0,1.0,yes,[622],"[11, 45]",2.0,yes,[622],"['PRV56762', 'PRV56733', 'PRV52340']",3.0,yes,[622],"['PRV56762', 'PRV56733', 'PRV52340']",3.0,yes
1814,PRV56763,13,2.0,0.15384615384615385,yes,[106 493],"[10, 45]",2.0,yes,[106 493],"['PRV52135', 'PRV56763', 'PRV56592']",3.0,yes,[106 493],"['PRV52135', 'PRV56763', 'PRV56592']",3.0,yes
1815,PRV56764,5,0.0,0.0,no,,,,,,,,,,,,
1816,PRV56766,2,0.0,0.0,no,,,,,,,,,,,,
1817,PRV56767,6,0.0,0.0,no,,,,,,,,,,,,
1818,PRV56768,4,1.0,0.25,yes,[205],[45],1.0,no,[205],"['PRV56877', 'PRV56768']",2.0,yes,[205],"['PRV56877', 'PRV56768']",2.0,yes
1819,PRV56769,4,0.0,0.0,no,,,,,,,,,,,,
1820,PRV56772,5,1.0,0.2,yes,[377],"[34, 45]",2.0,yes,[377],"['PRV56772', 'PRV55230']",2.0,yes,[377],"['PRV56772', 'PRV55230']",2.0,yes
1821,PRV56773,7,0.0,0.0,no,,,,,,,,,,,,
1822,PRV56774,1,0.0,0.0,no,,,,,,,,,,,,
1823,PRV56775,3,0.0,0.0,no,,,,,,,,,,,,
1824,PRV56777,13,1.0,0.07692307692307693,yes,[530],"[11, 45]",2.0,yes,[530],"['PRV56777', 'PRV52359']",2.0,yes,[530],"['PRV56777', 'PRV52359']",2.0,yes
1825,PRV56778,15,0.0,0.0,no,,,,,,,,,,,,
1826,PRV56789,7,1.0,0.14285714285714285,yes,[98],"[36, 45]",2.0,yes,[98],"['PRV56789', 'PRV55462']",2.0,yes,[98],"['PRV56789', 'PRV55462']",2.0,yes
1827,PRV56793,3,1.0,0.3333333333333333,yes,[83],"[32, 36]",2.0,yes,[83],"['PRV56793', 'PRV55490']",2.0,yes,[83],"['PRV56793', 'PRV55490']",2.0,yes
1828,PRV56796,3,0.0,0.0,no,,,,,,,,,,,,
1829,PRV56800,7,0.0,0.0,no,,,,,,,,,,,,
1830,PRV56802,13,0.0,0.0,no,,,,,,,,,,,,
1831,PRV56803,8,1.0,0.125,yes,[661],"[45, 14]",2.0,yes,[661],"['PRV56803', 'PRV52722']",2.0,yes,[661],"['PRV56803', 'PRV52722']",2.0,yes
1832,PRV56808,47,0.0,0.0,no,,,,,,,,,,,,
1833,PRV56809,4,1.0,0.25,yes,[391],"[19, 45]",2.0,yes,[391],"['PRV53394', 'PRV56809']",2.0,yes,[391],"['PRV53394', 'PRV56809']",2.0,yes
1834,PRV56811,8,1.0,0.125,yes,[553],"[3, 45]",2.0,yes,[553],"['PRV56811', 'PRV55834']",2.0,yes,[553],"['PRV56811', 'PRV55834']",2.0,yes
1835,PRV56818,4,1.0,0.25,yes,[546],"[50, 45]",2.0,yes,[546],"['PRV56818', 'PRV57334']",2.0,yes,[546],"['PRV56818', 'PRV57334']",2.0,yes
1836,PRV56819,24,1.0,0.041666666666666664,yes,[612],"[10, 45]",2.0,yes,[612],"['PRV52283', 'PRV56819']",2.0,yes,[612],"['PRV52283', 'PRV56819']",2.0,yes
1837,PRV56826,4,1.0,0.25,yes,[699],"[36, 45]",2.0,yes,[699],"['PRV56826', 'PRV55531']",2.0,yes,[699],"['PRV56826', 'PRV55531']",2.0,yes
1838,PRV56834,1,0.0,0.0,no,,,,,,,,,,,,
1839,PRV56839,2,0.0,0.0,no,,,,,,,,,,,,
1840,PRV56870,13,0.0,0.0,no,,,,,,,,,,,,
1841,PRV56873,1,0.0,0.0,no,,,,,,,,,,,,
1842,PRV56877,15,3.0,0.2,yes,[205 395 486],"[34, 45, 22]",3.0,yes,[205 395 486],"['PRV56877', 'PRV55189', 'PRV53790', 'PRV56768']",4.0,yes,[205 395 486],"['PRV56877', 'PRV55189', 'PRV53790', 'PRV56768']",4.0,yes
1843,PRV56885,9,0.0,0.0,no,,,,,,,,,,,,
1844,PRV56889,5,0.0,0.0,no,,,,,,,,,,,,
1845,PRV56895,13,4.0,0.3076923076923077,yes,[136 217 374 511],"[33, 5, 45, 15]",4.0,yes,[136 217 374 511],"['PRV55019', 'PRV52876', 'PRV51378', 'PRV56895', 'PRV57018']",5.0,yes,[136 217 374 511],"['PRV55019', 'PRV52876', 'PRV51378', 'PRV56895', 'PRV57018']",5.0,yes
1846,PRV56896,3,0.0,0.0,no,,,,,,,,,,,,
1847,PRV56897,8,0.0,0.0,no,,,,,,,,,,,,
1848,PRV56900,2,0.0,0.0,no,,,,,,,,,,,,
1849,PRV56902,1,0.0,0.0,no,,,,,,,,,,,,
1850,PRV56903,2,0.0,0.0,no,,,,,,,,,,,,
1851,PRV56904,4,0.0,0.0,no,,,,,,,,,,,,
1852,PRV56906,6,0.0,0.0,no,,,,,,,,,,,,
1853,PRV56908,1,0.0,0.0,no,,,,,,,,,,,,
1854,PRV56909,3,1.0,0.3333333333333333,yes,[491],"[5, 45]",2.0,yes,[491],"['PRV51360', 'PRV56909']",2.0,yes,[491],"['PRV51360', 'PRV56909']",2.0,yes
1855,PRV56910,4,1.0,0.25,yes,[339],"[21, 45]",2.0,yes,[339],"['PRV56910', 'PRV53692']",2.0,yes,[339],"['PRV56910', 'PRV53692']",2.0,yes
1856,PRV56912,7,0.0,0.0,no,,,,,,,,,,,,
1857,PRV56914,6,0.0,0.0,no,,,,,,,,,,,,
1858,PRV56915,4,0.0,0.0,no,,,,,,,,,,,,
1859,PRV56916,11,0.0,0.0,no,,,,,,,,,,,,
1860,PRV56917,2,0.0,0.0,no,,,,,,,,,,,,
1861,PRV56918,7,1.0,0.14285714285714285,yes,[253],"[45, 44, 5]",3.0,yes,[253],"['PRV56918', 'PRV56438', 'PRV51342']",3.0,yes,[253],"['PRV56918', 'PRV56438', 'PRV51342']",3.0,yes
1862,PRV57016,16,1.0,0.0625,yes,[63],"[45, 23]",2.0,yes,[63],"['PRV57016', 'PRV52020']",2.0,yes,[63],"['PRV57016', 'PRV52020']",2.0,yes
1863,PRV57017,23,0.0,0.0,no,,,,,,,,,,,,
1864,PRV57018,24,1.0,0.041666666666666664,yes,[374],[45],1.0,no,[374],"['PRV56895', 'PRV57018']",2.0,yes,[374],"['PRV56895', 'PRV57018']",2.0,yes
1865,PRV57020,6,0.0,0.0,no,,,,,,,,,,,,
1866,PRV57021,14,0.0,0.0,no,,,,,,,,,,,,
1867,PRV57023,15,2.0,0.13333333333333333,yes,[154 402],"[51, 45, 46]",3.0,yes,[154 402],"['PRV57433', 'PRV57104', 'PRV57023']",3.0,yes,[154 402],"['PRV57433', 'PRV57104', 'PRV57023']",3.0,yes
1868,PRV57024,9,1.0,0.1111111111111111,yes,[675],"[42, 45]",2.0,yes,[675],"['PRV55262', 'PRV57024']",2.0,yes,[675],"['PRV55262', 'PRV57024']",2.0,yes
1869,PRV57025,17,1.0,0.058823529411764705,yes,[146],"[45, 7]",2.0,yes,[146],"['PRV57025', 'PRV51954']",2.0,yes,[146],"['PRV57025', 'PRV51954']",2.0,yes
1870,PRV57030,16,4.0,0.25,yes,[ 44 211 490 663],"[33, 5, 45, 16, 21, 54]",6.0,yes,[ 44 211 490 663],"['PRV57030', 'PRV53712', 'PRV51378', 'PRV55030', 'PRV52990']",5.0,yes,[ 44 211 490 663],"['PRV57030', 'PRV53712', 'PRV51378', 'PRV55030', 'PRV52990']",5.0,yes
1871,PRV57031,15,1.0,0.06666666666666667,yes,[193],[45],1.0,no,[193],"['PRV56684', 'PRV57031']",2.0,yes,[193],"['PRV56684', 'PRV57031']",2.0,yes
1872,PRV57033,17,0.0,0.0,no,,,,,,,,,,,,
1873,PRV57034,21,1.0,0.047619047619047616,yes,[625],"[45, 39]",2.0,yes,[625],"['PRV56129', 'PRV57034']",2.0,yes,[625],"['PRV56129', 'PRV57034']",2.0,yes
1874,PRV57049,18,2.0,0.1111111111111111,yes,[ 76 609],"[33, 45, 23]",3.0,yes,[ 76 609],"['PRV57049', 'PRV54879', 'PRV53873']",3.0,yes,[ 76 609],"['PRV57049', 'PRV54879', 'PRV53873']",3.0,yes
1875,PRV57069,2,0.0,0.0,no,,,,,,,,,,,,
1876,PRV57072,4,0.0,0.0,no,,,,,,,,,,,,
1877,PRV57073,10,0.0,0.0,no,,,,,,,,,,,,
1878,PRV57074,7,0.0,0.0,no,,,,,,,,,,,,
1879,PRV57075,2,0.0,0.0,no,,,,,,,,,,,,
1880,PRV57076,2,0.0,0.0,no,,,,,,,,,,,,
1881,PRV57077,3,0.0,0.0,no,,,,,,,,,,,,
1882,PRV57078,10,0.0,0.0,no,,,,,,,,,,,,
1883,PRV57080,1,0.0,0.0,no,,,,,,,,,,,,
1884,PRV57081,37,1.0,0.02702702702702703,yes,[84],"[45, 15]",2.0,yes,[84],"['PRV52846', 'PRV57081']",2.0,yes,[84],"['PRV52846', 'PRV57081']",2.0,yes
1885,PRV57082,5,0.0,0.0,no,,,,,,,,,,,,
1886,PRV57084,7,0.0,0.0,no,,,,,,,,,,,,
1887,PRV57085,5,0.0,0.0,no,,,,,,,,,,,,
1888,PRV57086,6,0.0,0.0,no,,,,,,,,,,,,
1889,PRV57087,4,0.0,0.0,no,,,,,,,,,,,,
1890,PRV57088,6,0.0,0.0,no,,,,,,,,,,,,
1891,PRV57089,3,0.0,0.0,no,,,,,,,,,,,,
1892,PRV57091,4,0.0,0.0,no,,,,,,,,,,,,
1893,PRV57092,2,0.0,0.0,no,,,,,,,,,,,,
1894,PRV57093,1,0.0,0.0,no,,,,,,,,,,,,
1895,PRV57094,3,0.0,0.0,no,,,,,,,,,,,,
1896,PRV57096,11,0.0,0.0,no,,,,,,,,,,,,
1897,PRV57097,3,0.0,0.0,no,,,,,,,,,,,,
1898,PRV57098,49,1.0,0.02040816326530612,yes,[350],"[50, 45]",2.0,yes,[350],"['PRV57098', 'PRV57397']",2.0,yes,[350],"['PRV57098', 'PRV57397']",2.0,yes
1899,PRV57101,30,2.0,0.06666666666666667,yes,[323 478],"[51, 4, 13, 46]",4.0,yes,[323 478],"['PRV57101', 'PRV51244', 'PRV57487']",3.0,yes,[323 478],"['PRV57101', 'PRV51244', 'PRV57487']",3.0,yes
1900,PRV57102,4,1.0,0.25,yes,[428],"[10, 46]",2.0,yes,[428],"['PRV57102', 'PRV52120']",2.0,yes,[428],"['PRV57102', 'PRV52120']",2.0,yes
1901,PRV57103,29,0.0,0.0,no,,,,,,,,,,,,
1902,PRV57104,10,1.0,0.1,yes,[154],"[45, 46]",2.0,yes,[154],"['PRV57104', 'PRV57023']",2.0,yes,[154],"['PRV57104', 'PRV57023']",2.0,yes
1903,PRV57108,5,0.0,0.0,no,,,,,,,,,,,,
1904,PRV57109,6,0.0,0.0,no,,,,,,,,,,,,
1905,PRV57110,1,0.0,0.0,no,,,,,,,,,,,,
1906,PRV57112,30,2.0,0.06666666666666667,yes,[326 694],"[25, 36, 46]",3.0,yes,[326 694],"['PRV54208', 'PRV57112', 'PRV55462']",3.0,yes,[326 694],"['PRV54208', 'PRV57112', 'PRV55462']",3.0,yes
1907,PRV57113,2,0.0,0.0,no,,,,,,,,,,,,
1908,PRV57115,1,0.0,0.0,no,,,,,,,,,,,,
1909,PRV57117,67,0.0,0.0,no,,,,,,,,,,,,
1910,PRV57120,13,1.0,0.07692307692307693,yes,[12],"[46, 14]",2.0,yes,[12],"['PRV57120', 'PRV52589']",2.0,yes,[12],"['PRV57120', 'PRV52589']",2.0,yes
1911,PRV57121,3,0.0,0.0,no,,,,,,,,,,,,
1912,PRV57122,1,0.0,0.0,no,,,,,,,,,,,,
1913,PRV57124,9,0.0,0.0,no,,,,,,,,,,,,
1914,PRV57126,10,1.0,0.1,yes,[262],"[33, 46]",2.0,yes,[262],"['PRV55028', 'PRV57126']",2.0,yes,[262],"['PRV55028', 'PRV57126']",2.0,yes
1915,PRV57127,8,0.0,0.0,no,,,,,,,,,,,,
1916,PRV57129,32,1.0,0.03125,yes,[608],"[19, 29]",2.0,yes,[608],"['PRV53598', 'PRV57129']",2.0,yes,[608],"['PRV53598', 'PRV57129']",2.0,yes
1917,PRV57141,15,0.0,0.0,no,,,,,,,,,,,,
1918,PRV57144,8,0.0,0.0,no,,,,,,,,,,,,
1919,PRV57145,4,0.0,0.0,no,,,,,,,,,,,,
1920,PRV57146,9,0.0,0.0,no,,,,,,,,,,,,
1921,PRV57148,15,0.0,0.0,no,,,,,,,,,,,,
1922,PRV57157,16,2.0,0.125,yes,[368 655],"[16, 5, 47]",3.0,yes,[368 655],"['PRV51146', 'PRV51456', 'PRV57157']",3.0,yes,[368 655],"['PRV51146', 'PRV51456', 'PRV57157']",3.0,yes
1923,PRV57158,30,1.0,0.03333333333333333,yes,[571],"[10, 47]",2.0,yes,[571],"['PRV57158', 'PRV52279']",2.0,yes,[571],"['PRV57158', 'PRV52279']",2.0,yes
1924,PRV57162,7,0.0,0.0,no,,,,,,,,,,,,
1925,PRV57165,3,0.0,0.0,no,,,,,,,,,,,,
1926,PRV57166,29,2.0,0.06896551724137931,yes,[221 358],"[49, 36, 39]",3.0,yes,[221 358],"['PRV55555', 'PRV55905', 'PRV57166']",3.0,yes,[221 358],"['PRV55555', 'PRV55905', 'PRV57166']",3.0,yes
1927,PRV57169,17,0.0,0.0,no,,,,,,,,,,,,
1928,PRV57171,3,0.0,0.0,no,,,,,,,,,,,,
1929,PRV57172,88,1.0,0.011363636363636364,yes,[469],"[49, 11]",2.0,yes,[469],"['PRV56478', 'PRV57172']",2.0,yes,[469],"['PRV56478', 'PRV57172']",2.0,yes
1930,PRV57173,96,4.0,0.041666666666666664,yes,[107 144 499 688],"[6, 42, 49, 50, 51, 23]",6.0,yes,[107 144 499 688],"['PRV57173', 'PRV57344', 'PRV54058', 'PRV51842', 'PRV56264']",5.0,yes,[107 144 499 688],"['PRV57173', 'PRV57344', 'PRV54058', 'PRV51842', 'PRV56264']",5.0,yes
1931,PRV57174,12,1.0,0.08333333333333333,yes,[355],"[49, 26]",2.0,yes,[355],"['PRV54367', 'PRV57174']",2.0,yes,[355],"['PRV54367', 'PRV57174']",2.0,yes
1932,PRV57176,4,0.0,0.0,no,,,,,,,,,,,,
1933,PRV57177,73,2.0,0.0273972602739726,yes,[ 27 373],"[49, 43, 39]",3.0,yes,[ 27 373],"['PRV55996', 'PRV56354', 'PRV57177']",3.0,yes,[ 27 373],"['PRV55996', 'PRV56354', 'PRV57177']",3.0,yes
1934,PRV57179,26,0.0,0.0,no,,,,,,,,,,,,
1935,PRV57182,5,0.0,0.0,no,,,,,,,,,,,,
1936,PRV57184,2,0.0,0.0,no,,,,,,,,,,,,
1937,PRV57185,7,0.0,0.0,no,,,,,,,,,,,,
1938,PRV57188,5,1.0,0.2,yes,[624],"[34, 19]",2.0,yes,[624],"['PRV57188', 'PRV53421']",2.0,yes,[624],"['PRV57188', 'PRV53421']",2.0,yes
1939,PRV57189,4,0.0,0.0,no,,,,,,,,,,,,
1940,PRV57191,185,4.0,0.021621621621621623,yes,[139 508 616],"[49, 36, 45]",3.0,yes,[139 508 616],"['PRV56668', 'PRV57191', 'PRV53243']",3.0,yes,[139 508 616],"['PRV56668', 'PRV57191', 'PRV53243']",3.0,yes
1941,PRV57194,2,0.0,0.0,no,,,,,,,,,,,,
1942,PRV57196,10,1.0,0.1,yes,[679],"[10, 34, 26]",3.0,yes,[679],"['PRV57196', 'PRV52176', 'PRV54330']",3.0,yes,[679],"['PRV57196', 'PRV52176', 'PRV54330']",3.0,yes
1943,PRV57197,8,0.0,0.0,no,,,,,,,,,,,,
1944,PRV57198,3,0.0,0.0,no,,,,,,,,,,,,
1945,PRV57203,2,0.0,0.0,no,,,,,,,,,,,,
1946,PRV57204,21,2.0,0.09523809523809523,yes,[312 658],"[49, 5, 39]",3.0,yes,[312 658],"['PRV56134', 'PRV51828', 'PRV57204']",3.0,yes,[312 658],"['PRV56134', 'PRV51828', 'PRV57204']",3.0,yes
1947,PRV57205,12,1.0,0.08333333333333333,yes,[254],"[1, 10]",2.0,yes,[254],"['PRV57205', 'PRV51086', 'PRV51102']",3.0,yes,[254],"['PRV57205', 'PRV51086', 'PRV51102']",3.0,yes
1948,PRV57206,7,0.0,0.0,no,,,,,,,,,,,,
1949,PRV57208,10,0.0,0.0,no,,,,,,,,,,,,
1950,PRV57209,15,0.0,0.0,no,,,,,,,,,,,,
1951,PRV57210,10,0.0,0.0,no,,,,,,,,,,,,
1952,PRV57211,8,0.0,0.0,no,,,,,,,,,,,,
1953,PRV57215,8,0.0,0.0,no,,,,,,,,,,,,
1954,PRV57216,10,0.0,0.0,no,,,,,,,,,,,,
1955,PRV57217,9,0.0,0.0,no,,,,,,,,,,,,
1956,PRV57223,34,2.0,0.058823529411764705,yes,[329 605],"[49, 19, 1]",3.0,yes,[329 605],"['PRV57223', 'PRV53489', 'PRV51060']",3.0,yes,[329 605],"['PRV57223', 'PRV53489', 'PRV51060']",3.0,yes
1957,PRV57224,2,0.0,0.0,no,,,,,,,,,,,,
1958,PRV57225,47,2.0,0.0425531914893617,yes,[157 291],"[49, 3, 22]",3.0,yes,[157 291],"['PRV51145', 'PRV52064', 'PRV57225']",3.0,yes,[157 291],"['PRV51145', 'PRV52064', 'PRV57225']",3.0,yes
1959,PRV57227,21,0.0,0.0,no,,,,,,,,,,,,
1960,PRV57228,34,0.0,0.0,no,,,,,,,,,,,,
1961,PRV57230,27,1.0,0.037037037037037035,yes,[243],"[49, 14]",2.0,yes,[243],"['PRV52152', 'PRV57230']",2.0,yes,[243],"['PRV52152', 'PRV57230']",2.0,yes
1962,PRV57231,18,1.0,0.05555555555555555,yes,[555],"[49, 39]",2.0,yes,[555],"['PRV56134', 'PRV57231']",2.0,yes,[555],"['PRV56134', 'PRV57231']",2.0,yes
1963,PRV57234,9,0.0,0.0,no,,,,,,,,,,,,
1964,PRV57235,3,0.0,0.0,no,,,,,,,,,,,,
1965,PRV57238,1,0.0,0.0,no,,,,,,,,,,,,
1966,PRV57251,15,1.0,0.06666666666666667,yes,[485],"[49, 5]",2.0,yes,[485],"['PRV57251', 'PRV51495']",2.0,yes,[485],"['PRV57251', 'PRV51495']",2.0,yes
1967,PRV57252,3,0.0,0.0,no,,,,,,,,,,,,
1968,PRV57284,19,1.0,0.05263157894736842,yes,[177],"[49, 23]",2.0,yes,[177],"['PRV57284', 'PRV52065']",2.0,yes,[177],"['PRV57284', 'PRV52065']",2.0,yes
1969,PRV57285,8,0.0,0.0,no,,,,,,,,,,,,
1970,PRV57290,2,0.0,0.0,no,,,,,,,,,,,,
1971,PRV57293,12,1.0,0.08333333333333333,yes,[422],"[49, 44]",2.0,yes,[422],"['PRV56416', 'PRV57293']",2.0,yes,[422],"['PRV56416', 'PRV57293']",2.0,yes
1972,PRV57294,2,0.0,0.0,no,,,,,,,,,,,,
1973,PRV57295,14,1.0,0.07142857142857142,yes,[309],"[49, 36]",2.0,yes,[309],"['PRV57295', 'PRV55462']",2.0,yes,[309],"['PRV57295', 'PRV55462']",2.0,yes
1974,PRV57297,8,0.0,0.0,no,,,,,,,,,,,,
1975,PRV57298,3,0.0,0.0,no,,,,,,,,,,,,
1976,PRV57299,6,0.0,0.0,no,,,,,,,,,,,,
1977,PRV57301,4,0.0,0.0,no,,,,,,,,,,,,
1978,PRV57302,2,0.0,0.0,no,,,,,,,,,,,,
1979,PRV57303,11,1.0,0.09090909090909091,yes,[466],"[50, 37]",2.0,yes,[466],"['PRV57303', 'PRV55689']",2.0,yes,[466],"['PRV57303', 'PRV55689']",2.0,yes
1980,PRV57304,3,0.0,0.0,no,,,,,,,,,,,,
1981,PRV57307,12,1.0,0.08333333333333333,yes,[276],"[50, 37]",2.0,yes,[276],"['PRV55689', 'PRV57307']",2.0,yes,[276],"['PRV55689', 'PRV57307']",2.0,yes
1982,PRV57309,12,0.0,0.0,no,,,,,,,,,,,,
1983,PRV57310,65,6.0,0.09230769230769231,yes,[ 49  69 105 251 544 678],"[33, 5, 43, 14, 49, 50, 22]",7.0,yes,[ 49  69 105 251 544 678],"['PRV55209', 'PRV57310', 'PRV56350', 'PRV51387', 'PRV53865', 'PRV51949', 'PRV52136']",7.0,yes,[ 49  69 105 251 544 678],"['PRV55209', 'PRV57310', 'PRV56350', 'PRV51387', 'PRV53865', 'PRV51949', 'PRV52136']",7.0,yes
1984,PRV57316,39,1.0,0.02564102564102564,yes,[218],"[50, 30]",2.0,yes,[218],"['PRV54688', 'PRV57316']",2.0,yes,[218],"['PRV54688', 'PRV57316']",2.0,yes
1985,PRV57317,84,1.0,0.011904761904761904,yes,[34],"[50, 10]",2.0,yes,[34],"['PRV57317', 'PRV52120']",2.0,yes,[34],"['PRV57317', 'PRV52120']",2.0,yes
1986,PRV57319,16,0.0,0.0,no,,,,,,,,,,,,
1987,PRV57320,10,0.0,0.0,no,,,,,,,,,,,,
1988,PRV57321,15,0.0,0.0,no,,,,,,,,,,,,
1989,PRV57322,7,1.0,0.14285714285714285,yes,[403],"[50, 29]",2.0,yes,[403],"['PRV54661', 'PRV57322']",2.0,yes,[403],"['PRV54661', 'PRV57322']",2.0,yes
1990,PRV57324,22,0.0,0.0,no,,,,,,,,,,,,
1991,PRV57326,5,0.0,0.0,no,,,,,,,,,,,,
1992,PRV57330,12,0.0,0.0,no,,,,,,,,,,,,
1993,PRV57331,16,0.0,0.0,no,,,,,,,,,,,,
1994,PRV57334,39,2.0,0.05128205128205128,yes,[546 687],"[50, 5, 45]",3.0,yes,[546 687],"['PRV56818', 'PRV51604', 'PRV57334']",3.0,yes,[546 687],"['PRV56818', 'PRV51604', 'PRV57334']",3.0,yes
1995,PRV57335,3,0.0,0.0,no,,,,,,,,,,,,
1996,PRV57340,17,0.0,0.0,no,,,,,,,,,,,,
