,Provider,PotentialFraud,DurationMedianIP,DurationMeanIP,DurationMedianOP,DurationMeanOP,Serves,ChronCondsMedian,ChronCondsMean,ChronConsMode,PtAgeMedian,PtAgeMean,NumPtsIP,NumPtsOP,NumStatesIP,NumStatesOP,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,NumTopCodeClaim,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP,AvgDuration,NumOfPt,NumOfClm,ClmPerPt,TotalRev,RevPerPt,ClmNoPhy,ClmAllPhy,ClmNoProc,ClmPerDay
4174,PRV56224,No,2.5,2.25,0.0,1.4953271028037383,Both,7.0,6.72972972972973,7.0,73.0,71.69369369369369,4.0,97.0,3.0,4.0,1.0,111,101,621.1711711711713,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4299065420560748,yes,52.0,yes,2764.0,yes,376.0,yes,1.52,101,111,1.1,73502,727.74,0,9,111,93
4175,PRV56225,Yes,5.0,6.68,0.0,1.486988847583643,Both,7.0,6.892857142857143,8.0,74.0,72.74149659863946,48.0,287.0,1.0,2.0,1.0,588,312,1294.3877551020407,29.0,yes,0.02,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4591078066914498,yes,52.0,yes,3526.0,yes,380.0,yes,1.93,312,588,1.88,805622,2582.12,1,43,565,289
4176,PRV56227,No,2.0,2.0,0.0,1.8,Both,6.0,6.230769230769231,6.5,75.0,73.61538461538461,1.0,23.0,1.0,2.0,1.0,26,24,339.23076923076917,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.32,yes,52.0,yes,2342.0,yes,371.0,yes,1.81,24,26,1.08,9908,412.83,0,3,26,26
4177,PRV56228,No,0.0,0.0,0.0,1.6908396946564885,OP,7.0,6.759541984732825,7.0,72.0,70.26335877862596,0.0,149.0,0.0,9.0,1.0,262,149,250.6488549618321,7.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4274809160305344,yes,52.0,yes,3072.0,yes,380.0,yes,1.69,149,262,1.76,66380,445.5,0,17,262,185
4178,PRV56229,No,0.0,0.0,0.0,0.0,OP,7.0,6.923076923076923,7.0,73.0,68.3076923076923,0.0,12.0,0.0,2.0,1.0,13,12,341.53846153846155,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4615384615384616,yes,37.0,yes,97.0,yes,101.0,yes,0.0,12,13,1.08,4440,370.0,0,2,13,12
4179,PRV56231,Yes,3.5,4.59375,0.0,0.8823529411764706,Both,6.0,6.662962962962963,6.0,71.0,71.0037037037037,29.0,180.0,1.0,2.0,1.0,270,198,1513.7777777777776,16.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4411764705882353,yes,52.0,yes,3250.0,yes,376.0,yes,1.32,198,270,1.36,443496,2239.88,0,21,254,196
4180,PRV56232,No,0.0,0.0,0.0,1.0285714285714285,OP,6.0,6.828571428571428,5.0,72.0,71.91428571428571,0.0,34.0,0.0,6.0,1.0,35,34,279.42857142857144,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4857142857142857,yes,52.0,yes,1534.0,yes,368.0,yes,1.03,34,35,1.03,9780,287.65,0,1,35,34
4181,PRV56233,No,0.0,0.0,0.0,2.6122448979591835,OP,7.0,6.755102040816326,5.0,73.0,75.14285714285714,0.0,42.0,0.0,1.0,1.0,98,42,335.61224489795916,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4183673469387755,yes,52.0,yes,2822.0,yes,377.0,yes,2.61,42,98,2.33,33000,785.71,0,12,97,85
4182,PRV56234,No,0.0,0.0,0.0,2.142857142857143,OP,6.0,6.1571428571428575,6.0,73.0,72.62857142857143,0.0,56.0,0.0,5.0,1.0,70,56,310.2857142857143,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4857142857142857,yes,52.0,yes,2756.0,yes,378.0,yes,2.14,56,70,1.25,21800,389.29,0,6,70,65
4183,PRV56235,No,4.0,7.357142857142857,0.0,1.3184713375796178,Both,7.0,6.684210526315789,7.0,73.0,72.53216374269006,14.0,144.0,3.0,5.0,1.0,171,153,1046.1988304093568,10.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.37579617834394907,yes,52.0,yes,3040.0,yes,375.0,yes,1.81,153,171,1.12,194722,1272.69,1,17,162,134
4184,PRV56236,No,4.0,4.428571428571429,0.0,1.0344827586206897,Both,7.0,6.611111111111111,7.0,71.5,72.83333333333333,6.0,29.0,2.0,6.0,1.0,36,35,1557.7777777777776,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4827586206896552,yes,50.0,yes,911.0,yes,363.0,yes,1.69,35,36,1.03,63566,1816.17,0,5,31,36
4185,PRV56237,No,0.0,0.0,0.0,1.0,OP,7.0,7.136363636363637,6.0,71.0,72.44949494949495,0.0,131.0,0.0,4.0,1.0,198,131,176.9191919191919,5.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4343434343434344,yes,52.0,yes,2971.0,yes,375.0,yes,1.0,131,198,1.51,35630,271.98,0,16,198,154
4186,PRV56238,No,8.5,7.25,0.0,0.18518518518518517,Both,6.0,6.290322580645161,9.0,74.0,73.61290322580645,3.0,27.0,1.0,2.0,1.0,31,30,2377.0967741935488,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4074074074074074,yes,51.0,yes,576.0,yes,333.0,yes,1.1,30,31,1.03,78052,2601.73,0,3,28,29
4187,PRV56239,No,0.0,0.0,0.0,2.696,OP,7.0,7.344,7.0,69.0,67.456,0.0,55.0,0.0,1.0,1.0,125,55,438.64,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.456,yes,52.0,yes,2191.0,yes,370.0,yes,2.7,55,125,2.27,55170,1003.09,0,11,125,105
4188,PRV56241,No,0.0,0.0,0.0,0.7642857142857142,OP,6.0,6.521428571428571,8.0,72.0,71.36428571428571,0.0,98.0,0.0,7.0,1.0,140,98,226.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.37142857142857133,yes,52.0,yes,3019.0,yes,372.0,yes,0.76,98,140,1.43,31770,324.18,2,3,140,115
4189,PRV56242,No,0.0,0.0,0.0,2.037037037037037,Both,7.0,6.852941176470588,7.0,75.0,72.76470588235294,1.0,74.0,1.0,1.0,1.0,136,75,370.7352941176471,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3555555555555556,yes,52.0,yes,2844.0,yes,374.0,yes,2.02,75,136,1.81,51648,688.64,1,11,134,119
4190,PRV56243,No,4.0,4.756410256410256,0.0,1.348977135980746,Both,7.0,6.713971397139714,7.0,73.0,71.94059405940594,68.0,567.0,7.0,20.0,1.0,909,604,1015.1595159515953,47.0,yes,0.038461538461538464,yes,4.0,yes,4.0,yes,6.0,yes,yes,0.4247894103489772,yes,52.0,yes,3722.0,yes,382.0,yes,1.64,604,909,1.5,952054,1576.25,1,73,863,338
4191,PRV56245,No,0.0,0.0,0.0,1.263157894736842,OP,6.0,6.671052631578948,6.0,69.0,66.85526315789474,0.0,44.0,0.0,1.0,1.0,76,44,180.5263157894737,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4736842105263158,yes,52.0,yes,2849.0,yes,373.0,yes,1.26,44,76,1.73,13850,314.77,0,2,76,70
4192,PRV56247,No,1.0,1.0,0.0,2.0,Both,8.0,7.3076923076923075,7.666666666666667,74.5,71.46153846153847,2.0,19.0,1.0,2.0,1.0,26,21,785.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5833333333333334,yes,52.0,yes,1594.0,yes,368.0,yes,1.92,21,26,1.24,22666,1079.33,0,1,25,24
4193,PRV56248,No,0.0,0.0,0.0,1.335117773019272,OP,7.0,6.815845824411135,7.0,72.0,71.4304068522484,0.0,477.0,0.0,6.0,1.0,934,477,303.2012847965739,21.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4561027837259101,yes,52.0,yes,3848.0,yes,384.0,yes,1.34,477,934,1.96,285480,598.49,2,70,934,339
4194,PRV56249,Yes,4.0,6.464285714285714,0.0,1.3481973434535104,Both,7.0,6.834234234234234,7.0,72.0,71.04954954954955,54.0,630.0,1.0,7.0,1.0,1110,666,788.3873873873874,50.0,yes,0.017857142857142856,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4554079696394687,yes,52.0,yes,3916.0,yes,383.0,yes,1.61,666,1110,1.67,929850,1396.17,3,90,1076,350
4195,PRV56251,No,0.0,0.0,0.0,0.8333333333333334,OP,7.0,7.233333333333333,7.0,73.0,72.03333333333333,0.0,16.0,0.0,3.0,1.0,30,16,298.3333333333333,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4666666666666667,yes,48.0,yes,325.0,yes,269.0,yes,0.83,16,30,1.88,8950,559.38,0,3,30,29
4196,PRV56252,No,0.0,0.0,0.0,1.6666666666666667,OP,6.0,6.277777777777778,5.0,68.5,69.38888888888889,0.0,18.0,0.0,3.0,1.0,18,18,289.4444444444445,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5555555555555556,yes,51.0,yes,820.0,yes,364.0,yes,1.67,18,18,1.0,5210,289.44,0,0,18,18
4197,PRV56253,Yes,4.0,5.809523809523809,0.0,1.1612903225806452,Both,7.0,6.726688102893891,7.0,73.0,71.89067524115755,54.0,183.0,1.0,2.0,1.0,311,228,2047.2025723472668,31.0,yes,0.015873015873015872,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4354838709677419,yes,52.0,yes,3145.0,yes,378.0,yes,2.1,228,311,1.36,704744,3090.98,1,18,280,211
4198,PRV56255,No,0.0,0.0,0.0,1.4509803921568627,OP,7.0,6.990196078431373,5.0,73.0,73.87254901960785,0.0,68.0,0.0,2.0,1.0,102,68,377.54901960784315,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4607843137254902,yes,52.0,yes,2861.0,yes,373.0,yes,1.45,68,102,1.5,38870,571.62,1,11,102,87
4199,PRV56256,No,2.0,4.090909090909091,0.0,1.0454545454545454,Both,6.0,6.745454545454545,6.0,73.0,73.03636363636363,11.0,42.0,1.0,3.0,1.0,55,53,1648.1818181818182,4.0,yes,0.09090909090909093,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4318181818181818,yes,51.0,yes,681.0,yes,350.0,yes,1.65,53,55,1.04,102408,1932.23,0,3,47,51
4200,PRV56257,Yes,6.0,6.823529411764706,0.0,1.1428571428571428,Both,6.5,6.384615384615385,6.0,75.0,73.23076923076923,14.0,34.0,1.0,3.0,1.0,52,48,3027.6923076923076,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.6285714285714286,yes,52.0,yes,1335.0,yes,368.0,yes,3.0,48,52,1.08,175696,3660.33,2,1,42,48
4201,PRV56258,No,0.0,0.0,0.0,1.0714285714285714,OP,7.0,6.742857142857143,6.0,76.0,73.91428571428571,0.0,70.0,0.0,4.0,1.0,70,70,373.28571428571433,5.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4142857142857143,yes,52.0,yes,1209.0,yes,369.0,yes,1.07,70,70,1.0,26300,375.71,0,6,70,65
4202,PRV56259,Yes,3.5,5.625,0.0,1.45,Both,6.0,6.474489795918367,4.0,73.0,71.08163265306122,15.0,173.0,2.0,15.0,1.0,196,188,816.4285714285713,9.0,yes,0.125,yes,4.0,yes,3.0,yes,4.0,yes,yes,0.4222222222222222,yes,52.0,yes,3049.0,yes,378.0,yes,1.79,188,196,1.04,177528,944.3,0,19,190,148
4203,PRV56260,No,3.0,4.418181818181818,0.0,0.0,Both,5.0,5.186440677966102,5.0,72.0,72.28813559322033,49.0,4.0,1.0,3.0,1.0,59,53,9330.677966101695,23.0,yes,0.054545454545454536,yes,4.0,yes,4.0,yes,6.0,yes,yes,0.5,yes,42.0,yes,104.0,yes,109.0,yes,4.12,53,59,1.11,606182,11437.4,0,0,27,57
4204,PRV56261,No,0.0,0.0,0.0,0.5652173913043478,OP,7.0,7.188405797101449,6.0,75.0,72.8695652173913,0.0,47.0,0.0,3.0,1.0,69,47,357.82608695652175,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.43478260869565216,yes,52.0,yes,2662.0,yes,372.0,yes,0.57,47,69,1.47,25190,535.96,0,8,69,68
4205,PRV56262,No,0.0,0.0,0.0,0.9333333333333333,OP,7.0,6.933333333333334,7.0,72.0,70.46666666666667,0.0,15.0,0.0,1.0,1.0,15,15,232.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,52.0,yes,2397.0,yes,372.0,yes,0.93,15,15,1.0,3520,234.67,0,1,15,15
4206,PRV56263,No,2.5,2.5,0.0,0.625,Both,7.0,7.277777777777778,10.0,77.5,78.5,2.0,15.0,1.0,2.0,1.0,18,17,1274.4444444444443,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4375,yes,37.0,yes,136.0,yes,127.0,yes,0.83,17,18,1.06,25276,1486.82,0,3,17,17
4207,PRV56264,No,3.0,7.0,0.0,1.59375,Both,7.0,6.901960784313726,7.0,75.0,72.25490196078431,15.0,30.0,1.0,4.0,1.0,51,45,3373.529411764706,8.0,yes,0.05263157894736842,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4375,yes,52.0,yes,2325.0,yes,372.0,yes,3.61,45,51,1.13,186344,4140.98,0,1,42,50
4208,PRV56265,No,3.5,5.6,0.0,0.5660377358490566,Both,6.0,6.722222222222222,6.0,70.0,69.27777777777777,19.0,43.0,1.0,1.0,1.0,126,54,1680.6349206349207,13.0,yes,0.05,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4245283018867925,yes,52.0,yes,2900.0,yes,376.0,yes,1.37,54,126,2.33,233690,4327.59,0,9,115,109
4209,PRV56266,No,0.0,0.0,0.0,1.4333333333333333,OP,6.0,6.866666666666666,6.0,70.0,68.13333333333334,0.0,26.0,0.0,5.0,1.0,30,26,321.3333333333333,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4666666666666667,yes,51.0,yes,600.0,yes,330.0,yes,1.43,26,30,1.15,9680,372.31,1,3,30,26
4210,PRV56267,No,0.0,0.0,0.0,0.0,OP,4.5,5.0,3.0,73.0,68.25,0.0,4.0,0.0,1.0,1.0,4,4,87.5,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,18.0,yes,25.0,yes,25.0,yes,0.0,4,4,1.0,410,102.5,0,0,4,4
4211,PRV56268,Yes,4.0,6.885245901639344,0.0,1.3669201520912548,Both,7.0,6.665768194070081,7.0,73.0,72.4492362982929,57.0,824.0,4.0,20.0,1.0,1113,873,845.1662174303683,55.0,yes,0.04918032786885247,yes,2.0,yes,2.0,yes,3.0,yes,yes,0.4467680608365019,yes,52.0,yes,3852.0,yes,382.0,yes,1.67,873,1113,1.27,985152,1128.47,5,69,1074,349
4212,PRV56269,No,3.5,4.625,0.0,0.0,Both,6.0,5.823529411764706,5.0,74.0,75.23529411764706,8.0,8.0,1.0,2.0,1.0,17,16,4895.882352941177,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3333333333333333,yes,34.0,yes,96.0,yes,88.0,yes,2.18,16,17,1.06,91874,5742.12,0,1,12,17
4213,PRV56270,No,0.0,0.0,0.0,1.180249280920422,OP,7.0,6.831255992329818,8.0,71.0,71.09300095877278,0.0,485.0,0.0,3.0,1.0,1043,485,278.01534036433367,21.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4458293384467881,yes,52.0,yes,3858.0,yes,384.0,yes,1.18,485,1043,2.15,292580,603.26,2,86,1043,345
4214,PRV56271,No,1.0,1.0,0.0,1.2934782608695652,Both,8.0,7.32258064516129,8.0,70.0,66.96774193548387,1.0,64.0,1.0,4.0,1.0,93,65,395.26881720430106,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4021739130434783,yes,52.0,yes,1951.0,yes,370.0,yes,1.29,65,93,1.43,38288,589.05,0,10,92,81
4215,PRV56272,No,0.0,0.0,0.0,1.6818181818181819,OP,7.0,6.636363636363637,7.0,76.0,73.5,0.0,14.0,0.0,1.0,1.0,22,14,247.72727272727272,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2272727272727273,yes,51.0,yes,690.0,yes,350.0,yes,1.68,14,22,1.57,5640,402.86,0,5,22,22
4216,PRV56274,No,5.0,5.25,0.0,0.5,Both,7.5,6.875,9.0,67.5,69.5,4.0,4.0,1.0,1.0,1.0,8,8,2997.5,2.0,yes,0.25,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.25,yes,37.0,yes,141.0,yes,127.0,yes,2.88,8,8,1.0,28252,3531.5,0,0,6,8
4217,PRV56275,No,0.0,0.0,0.0,0.5875,OP,6.0,6.725,6.0,72.5,72.8375,0.0,34.0,0.0,1.0,1.0,80,34,308.625,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4625,yes,52.0,yes,2812.0,yes,375.0,yes,0.59,34,80,2.35,24940,733.53,0,0,79,74
4218,PRV56276,No,15.0,15.0,0.0,2.0,Both,7.0,6.571428571428571,6.0,76.0,71.57142857142857,1.0,6.0,1.0,1.0,1.0,7,7,1912.857142857143,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.6666666666666666,yes,42.0,yes,258.0,yes,212.0,yes,3.86,7,7,1.0,390,55.71,0,0,6,7
4219,PRV56277,No,0.0,0.0,0.0,2.3157894736842106,OP,6.0,6.315789473684211,6.333333333333333,74.0,75.57894736842105,0.0,17.0,0.0,1.0,1.0,19,17,287.89473684210526,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5789473684210527,yes,50.0,yes,681.0,yes,346.0,yes,2.32,17,19,1.12,5470,321.76,0,1,19,19
4220,PRV56278,No,0.0,0.0,0.0,2.259259259259259,OP,8.0,7.407407407407407,7.0,73.0,71.14814814814815,0.0,18.0,0.0,1.0,1.0,27,18,774.4444444444445,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2962962962962963,yes,52.0,yes,1374.0,yes,366.0,yes,2.26,18,27,1.5,20910,1161.67,0,2,27,25
4221,PRV56279,No,0.0,0.0,0.0,2.056603773584906,OP,6.0,6.0,6.0,70.0,70.88679245283019,0.0,29.0,0.0,2.0,1.0,53,29,335.2830188679245,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4528301886792453,yes,52.0,yes,2473.0,yes,377.0,yes,2.06,29,53,1.83,17870,616.21,0,5,53,51
4222,PRV56280,No,0.0,0.0,0.0,0.2564102564102564,OP,7.0,6.923076923076923,7.0,70.0,68.05128205128206,0.0,32.0,0.0,1.0,1.0,39,32,216.66666666666663,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4615384615384616,yes,52.0,yes,773.0,yes,355.0,yes,0.26,32,39,1.22,8540,266.88,0,3,39,36
4223,PRV56281,No,0.0,0.0,0.0,2.259259259259259,OP,7.0,6.703703703703703,8.0,71.0,70.48148148148148,0.0,24.0,0.0,1.0,1.0,54,24,446.85185185185196,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.35185185185185186,yes,51.0,yes,762.0,yes,354.0,yes,2.26,24,54,2.25,24340,1014.17,0,6,54,50
4224,PRV56282,No,0.0,0.0,0.0,0.25,OP,6.5,6.0,6.0,81.5,81.25,0.0,4.0,0.0,1.0,1.0,4,4,125.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,43.0,yes,242.0,yes,204.0,yes,0.25,4,4,1.0,500,125.0,0,1,4,4
4225,PRV56283,No,0.0,0.0,0.0,6.666666666666667,OP,7.0,6.0,6.0,68.0,69.0,0.0,3.0,0.0,1.0,1.0,3,3,773.3333333333335,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6666666666666666,yes,37.0,yes,165.0,yes,145.0,yes,6.67,3,3,1.0,2320,773.33,0,0,3,3
4226,PRV56284,No,0.0,0.0,0.0,1.4179104477611941,OP,7.0,7.417910447761194,6.0,70.0,71.50746268656717,0.0,37.0,0.0,1.0,1.0,67,37,344.62686567164184,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4925373134328358,yes,52.0,yes,2533.0,yes,375.0,yes,1.42,37,67,1.81,23200,627.03,0,9,67,64
4227,PRV56285,No,3.0,7.230769230769231,0.0,0.0,IP,5.0,5.461538461538462,5.0,78.0,74.3076923076923,12.0,0.0,2.0,0.0,1.0,13,12,10769.23076923077,7.0,yes,0.07692307692307693,yes,2.0,yes,2.0,yes,2.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,7.23,12,13,1.08,153884,12823.67,0,1,2,13
4228,PRV56286,No,15.0,15.0,0.0,0.0,IP,6.0,6.0,6.0,73.0,73.0,1.0,0.0,1.0,0.0,0.0,1,1,23000.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,15.0,1,1,1.0,24068,24068.0,0,0,0,1
4229,PRV56287,No,0.0,0.0,0.0,1.1495327102803738,OP,7.0,6.672897196261682,8.0,75.0,73.50467289719626,0.0,83.0,0.0,1.0,1.0,107,83,268.03738317757006,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4672897196261682,yes,52.0,yes,2774.0,yes,372.0,yes,1.15,83,107,1.29,28990,349.28,0,10,107,94
4230,PRV56288,No,2.5,2.5,0.0,0.0,IP,6.5,6.5,6.5,64.0,64.0,2.0,0.0,1.0,0.0,0.0,2,2,12000.0,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,2.5,2,2,1.0,26136,13068.0,0,0,0,2
4231,PRV56289,No,3.0,4.0,0.0,0.0,IP,4.0,6.2,4.0,68.0,65.4,5.0,0.0,1.0,0.0,1.0,5,5,5600.0,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,4.0,5,5,1.0,33340,6668.0,0,0,4,5
4232,PRV56290,No,0.0,0.0,0.0,2.739130434782609,OP,7.0,6.869565217391305,7.0,81.0,77.0,0.0,16.0,0.0,1.0,1.0,23,16,502.60869565217394,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2608695652173913,yes,52.0,yes,2643.0,yes,372.0,yes,2.74,16,23,1.44,11570,723.12,0,1,23,21
4233,PRV56291,No,0.0,0.0,0.0,3.1944444444444446,OP,7.0,6.972222222222222,6.0,71.0,70.27777777777777,0.0,26.0,0.0,1.0,1.0,36,26,365.27777777777777,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4444444444444444,yes,52.0,yes,2715.0,yes,371.0,yes,3.19,26,36,1.38,13150,505.77,0,2,36,34
4234,PRV56293,No,0.0,0.0,0.0,0.0,OP,11.0,10.0,11.0,67.0,70.0,0.0,3.0,0.0,1.0,1.0,3,3,143.33333333333334,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6666666666666666,yes,24.0,yes,41.0,yes,44.0,yes,0.0,3,3,1.0,430,143.33,0,0,3,3
4235,PRV56295,No,0.0,0.0,0.0,0.0,OP,6.5,6.25,6.25,72.0,71.25,0.0,4.0,0.0,1.0,1.0,4,4,300.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,18.0,yes,23.0,yes,24.0,yes,0.0,4,4,1.0,1200,300.0,0,0,4,4
4236,PRV56297,No,0.0,0.0,0.0,2.2857142857142856,OP,5.5,6.214285714285714,5.0,76.0,75.89285714285714,0.0,23.0,0.0,1.0,1.0,28,23,255.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.32142857142857145,yes,50.0,yes,430.0,yes,298.0,yes,2.29,23,28,1.22,7140,310.43,0,3,28,27
4237,PRV56299,No,0.0,0.0,0.0,0.0,OP,7.0,7.4,7.4,72.0,74.2,0.0,5.0,0.0,1.0,1.0,5,5,64.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2,yes,10.0,yes,15.0,yes,15.0,yes,0.0,5,5,1.0,320,64.0,0,0,5,5
4238,PRV56300,No,0.0,0.0,0.0,2.5,OP,6.5,6.625,6.0,79.5,77.25,0.0,5.0,0.0,1.0,1.0,8,5,123.75,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.375,yes,32.0,yes,74.0,yes,71.0,yes,2.5,5,8,1.6,1090,218.0,0,2,8,8
4239,PRV56301,No,0.0,0.0,0.0,0.0,OP,10.0,9.333333333333334,9.333333333333334,68.0,67.66666666666667,0.0,3.0,0.0,1.0,1.0,3,3,343.3333333333333,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6666666666666666,yes,47.0,yes,402.0,yes,277.0,yes,0.0,3,3,1.0,1030,343.33,0,0,3,3
4240,PRV56302,No,0.0,0.0,0.0,0.0,OP,7.5,7.0,7.0,74.5,69.25,0.0,4.0,0.0,1.0,1.0,4,4,375.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,11.0,yes,12.0,yes,12.0,yes,0.0,4,4,1.0,1520,380.0,0,0,4,4
4241,PRV56303,No,0.0,0.0,0.0,0.0,OP,8.5,8.5,8.5,74.5,74.5,0.0,2.0,0.0,1.0,1.0,2,2,35.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,18.0,yes,30.0,yes,31.0,yes,0.0,2,2,1.0,70,35.0,0,0,2,2
4242,PRV56304,No,0.0,0.0,0.0,1.5333333333333334,OP,7.0,6.266666666666667,7.0,75.0,74.06666666666666,0.0,13.0,0.0,1.0,1.0,15,13,844.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5333333333333333,yes,52.0,yes,2365.0,yes,371.0,yes,1.53,13,15,1.15,12760,981.54,0,1,15,15
4243,PRV56305,No,0.0,0.0,0.0,0.13793103448275862,OP,7.0,7.793103448275862,6.0,77.0,75.48275862068965,0.0,12.0,0.0,1.0,1.0,29,12,144.82758620689654,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4827586206896552,yes,52.0,yes,1642.0,yes,371.0,yes,0.14,12,29,2.42,4200,350.0,0,3,29,28
4244,PRV56306,No,0.0,0.0,0.0,2.857142857142857,OP,5.0,6.0,5.0,63.0,62.42857142857143,0.0,5.0,0.0,1.0,1.0,7,5,200.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5714285714285714,yes,50.0,yes,458.0,yes,294.0,yes,2.86,5,7,1.4,1480,296.0,0,2,7,7
4245,PRV56307,No,0.0,0.0,0.0,1.6666666666666667,OP,6.0,6.666666666666667,6.0,72.5,70.16666666666667,0.0,12.0,0.0,2.0,1.0,12,12,110.83333333333331,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5833333333333334,yes,49.0,yes,497.0,yes,319.0,yes,1.67,12,12,1.0,1330,110.83,0,1,12,12
4246,PRV56308,No,0.0,0.0,0.0,1.4666666666666666,OP,7.0,7.2,9.0,76.0,73.2,0.0,9.0,0.0,1.0,1.0,15,9,335.3333333333333,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.8,yes,52.0,yes,2328.0,yes,371.0,yes,1.47,9,15,1.67,5030,558.89,0,2,15,15
