Provider,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,PotentialFraud,NumTopCodeClaim
PRV56900,1.0,2,2,9500.0,No,0.0
PRV56901,1.0,66,48,154.3939393939394,No,1.0
PRV56902,1.0,1,1,4000.0,No,0.0
PRV56903,1.0,2,2,28500.0,No,2.0
PRV56904,1.0,4,4,7000.0,No,0.0
PRV56905,1.0,15,13,405.3333333333333,No,1.0
PRV56906,1.0,7,7,7442.857142857143,No,2.0
PRV56907,1.0,15,15,388.0,No,0.0
PRV56909,1.0,7,6,2655.714285714286,No,1.0
PRV56910,1.0,5,5,7452.0,No,1.0
PRV56912,1.0,7,7,12857.142857142857,No,2.0
PRV56914,1.0,6,6,11666.666666666666,No,3.0
PRV56915,1.0,4,4,7725.0,No,2.0
PRV56916,1.0,11,10,10336.363636363636,No,5.0
PRV56917,1.0,8,7,1860.0,No,1.0
PRV56918,1.0,7,7,20285.714285714286,Yes,4.0
PRV56919,1.0,2,2,15.0,No,0.0
PRV56920,1.0,1,1,80.0,No,0.0
PRV56923,1.0,41,27,147.0731707317073,No,1.0
PRV56926,1.0,1,1,20.0,No,0.0
PRV56928,1.0,32,28,204.0625,No,0.0
PRV56929,1.0,45,32,170.44444444444446,No,1.0
PRV56930,1.0,24,19,278.3333333333333,No,0.0
PRV56931,1.0,21,17,314.76190476190476,No,0.0
PRV56932,1.0,9,8,90.0,No,0.0
PRV56933,1.0,12,12,388.3333333333333,No,0.0
PRV56934,1.0,6,6,75.0,No,0.0
PRV56935,1.0,24,15,549.5833333333334,No,0.0
PRV56937,1.0,5,5,62.0,No,0.0
PRV56938,1.0,22,21,174.54545454545453,No,0.0
PRV56939,1.0,16,15,317.5,No,0.0
PRV56941,1.0,21,20,203.8095238095238,No,0.0
PRV56942,1.0,24,23,290.0,No,1.0
PRV56944,1.0,3,3,60.0,No,0.0
PRV56945,1.0,57,41,375.43859649122805,No,1.0
PRV56946,1.0,2,1,60.0,No,0.0
PRV56947,1.0,3,3,193.33333333333334,No,0.0
PRV56948,1.0,3,3,223.33333333333334,No,0.0
PRV56949,1.0,104,43,307.3076923076923,No,2.0
PRV56950,1.0,3,3,380.0,No,0.0
PRV56951,1.0,19,8,272.10526315789474,No,2.0
PRV56953,1.0,20,19,143.5,No,0.0
PRV56954,1.0,20,19,145.5,No,0.0
PRV56956,1.0,5,5,562.0,No,0.0
PRV56957,1.0,138,108,321.7391304347826,No,4.0
PRV56958,1.0,13,12,383.0769230769231,No,0.0
PRV56960,1.0,8,8,317.5,No,0.0
PRV56963,1.0,6,6,240.0,No,0.0
PRV56964,1.0,5,5,200.0,No,0.0
PRV56965,1.0,3,3,216.66666666666666,No,0.0
PRV56966,1.0,2,2,120.0,No,0.0
PRV56967,1.0,91,79,279.56043956043953,No,4.0
PRV56969,1.0,1,1,10.0,No,0.0
PRV56970,1.0,2,2,105.0,No,0.0
PRV56971,1.0,4,4,100.0,No,0.0
PRV56972,1.0,48,45,495.0,No,0.0
PRV56973,1.0,17,17,307.05882352941177,No,0.0
PRV56976,1.0,6,6,323.3333333333333,No,1.0
PRV56977,1.0,8,8,130.0,No,0.0
PRV56978,1.0,120,97,200.25,No,3.0
PRV56980,1.0,17,17,180.58823529411765,No,0.0
PRV56981,1.0,7,7,101.42857142857143,No,0.0
PRV56982,1.0,24,21,394.5833333333333,No,0.0
PRV56984,1.0,3,3,260.0,No,0.0
PRV56985,1.0,17,17,114.11764705882354,No,0.0
PRV56986,1.0,2,2,155.0,No,0.0
PRV56987,1.0,7,7,172.85714285714286,No,0.0
PRV56988,1.0,1,1,0.0,No,0.0
PRV56990,1.0,55,11,151.27272727272728,No,0.0
PRV56991,1.0,15,15,442.6666666666667,No,1.0
PRV56993,1.0,24,24,225.0,No,0.0
PRV56995,1.0,10,10,433.0,No,0.0
PRV56996,1.0,11,11,185.45454545454547,No,0.0
PRV56997,1.0,25,24,87.2,No,0.0
PRV56998,1.0,2,2,165.0,No,0.0
PRV56999,1.0,8,8,293.75,No,1.0
PRV57000,1.0,61,55,310.0,No,1.0
PRV57002,1.0,50,49,209.0,No,0.0
PRV57004,1.0,123,93,271.869918699187,No,1.0
PRV57005,1.0,2,2,155.0,No,0.0
PRV57006,1.0,105,61,386.2857142857143,No,4.0
PRV57010,1.0,57,56,423.3333333333333,No,0.0
PRV57011,1.0,17,16,221.1764705882353,No,1.0
PRV57013,1.0,41,31,381.7073170731707,No,1.0
PRV57014,1.0,76,46,225.92105263157896,No,2.0
PRV57015,1.0,44,39,521.1363636363636,No,3.0
PRV57016,1.0,16,15,12350.0,No,6.0
PRV57017,1.0,23,21,11569.565217391304,Yes,10.0
PRV57018,1.0,33,31,10081.515151515152,Yes,10.0
PRV57020,1.0,6,6,8833.333333333334,No,0.0
PRV57021,1.0,14,12,9785.714285714286,Yes,3.0
PRV57023,1.0,15,15,11533.333333333334,No,5.0
PRV57024,1.0,9,9,14744.444444444445,No,6.0
PRV57025,1.0,49,45,2951.8367346938776,Yes,6.0
PRV57030,1.0,57,53,3593.157894736842,Yes,10.0
PRV57031,1.0,152,145,1339.4736842105262,No,9.0
PRV57033,1.0,53,49,4100.566037735849,No,4.0
PRV57034,1.0,64,63,3064.53125,No,11.0
PRV57036,1.0,20,20,435.0,No,0.0
PRV57038,1.0,33,33,191.21212121212122,No,1.0
PRV57039,1.0,5,4,182.0,No,0.0
PRV57041,1.0,26,21,198.84615384615384,No,0.0
PRV57043,1.0,1,1,50.0,No,1.0
PRV57046,1.0,97,56,296.8041237113402,No,0.0
PRV57047,1.0,16,16,258.125,No,0.0
PRV57048,1.0,5,5,44.0,No,0.0
PRV57049,1.0,22,22,12116.363636363636,Yes,6.0
PRV57051,1.0,3,3,490.0,No,0.0
PRV57052,1.0,13,13,593.8461538461538,No,1.0
PRV57053,1.0,23,16,495.6521739130435,No,0.0
PRV57054,1.0,27,18,192.22222222222223,No,0.0
PRV57056,1.0,10,10,125.0,No,0.0
PRV57057,1.0,26,10,406.15384615384613,No,1.0
PRV57058,1.0,29,8,362.7586206896552,No,1.0
PRV57059,1.0,9,9,472.22222222222223,No,0.0
PRV57062,1.0,58,42,276.2068965517241,No,0.0
PRV57067,1.0,18,13,169.44444444444446,No,1.0
PRV57072,1.0,4,4,7500.0,No,2.0
PRV57073,1.0,10,9,10800.0,No,6.0
PRV57074,1.0,7,7,8428.57142857143,No,2.0
PRV57076,1.0,2,2,5000.0,No,1.0
PRV57077,1.0,3,2,9666.666666666666,No,3.0
PRV57078,1.0,10,9,7500.0,No,5.0
PRV57081,1.0,37,34,11189.18918918919,No,14.0
PRV57082,1.0,5,5,20000.0,No,2.0
PRV57084,1.0,8,8,7755.0,No,4.0
PRV57085,1.0,5,5,8400.0,No,2.0
PRV57086,1.0,6,6,8833.333333333334,No,2.0
PRV57087,1.0,4,4,7750.0,No,2.0
PRV57088,1.0,10,10,5059.0,No,2.0
PRV57089,1.0,3,3,7000.0,No,1.0
PRV57091,1.0,4,3,11500.0,No,3.0
PRV57094,1.0,3,3,16000.0,No,2.0
PRV57096,1.0,11,11,14545.454545454546,Yes,5.0
PRV57098,1.0,49,47,10000.0,No,23.0
PRV57099,1.0,14,13,460.0,No,0.0
PRV57100,1.0,25,18,303.2,No,0.0
PRV57101,1.0,263,211,1405.6273764258556,No,18.0
PRV57102,1.0,16,16,3965.625,No,1.0
PRV57103,1.0,2049,804,435.71010248901905,Yes,44.0
PRV57104,1.0,135,61,1197.2592592592594,Yes,4.0
PRV57105,1.0,4,3,135.0,No,0.0
PRV57107,1.0,13,12,416.15384615384613,No,0.0
PRV57108,1.0,49,45,1493.265306122449,No,2.0
PRV57109,1.0,86,78,1009.1860465116279,No,4.0
PRV57110,1.0,19,19,885.7894736842105,No,2.0
PRV57112,1.0,160,134,1788.875,No,15.0
PRV57113,1.0,7,7,4050.0,No,0.0
PRV57115,1.0,12,12,1170.8333333333333,No,0.0
PRV57116,1.0,7,7,84.28571428571429,No,0.0
PRV57117,1.0,190,140,2907.2105263157896,Yes,29.0
PRV57118,1.0,13,10,190.76923076923077,No,1.0
PRV57119,1.0,5,4,266.0,No,0.0
PRV57120,1.0,48,46,3896.875,No,5.0
PRV57121,1.0,38,16,933.421052631579,No,3.0
PRV57122,1.0,14,13,724.2857142857143,No,2.0
PRV57124,1.0,58,55,1843.7931034482758,No,4.0
PRV57125,1.0,370,154,259.3243243243243,No,6.0
PRV57126,1.0,43,42,1921.3953488372092,No,5.0
PRV57127,1.0,22,22,3705.909090909091,No,4.0
PRV57128,1.0,60,56,335.5,No,1.0
PRV57129,1.0,282,244,1409.5390070921985,No,16.0
PRV57131,1.0,2,1,440.0,No,0.0
PRV57132,1.0,9,4,437.77777777777777,No,0.0
PRV57133,1.0,14,4,117.85714285714286,No,0.0
PRV57134,1.0,16,15,179.375,No,0.0
PRV57136,1.0,43,26,191.62790697674419,No,1.0
PRV57137,1.0,43,21,232.32558139534885,No,0.0
PRV57138,1.0,6,6,580.0,No,0.0
PRV57139,1.0,16,13,359.375,No,0.0
PRV57140,1.0,2,2,225.0,No,0.0
PRV57141,1.0,17,14,10325.29411764706,No,8.0
PRV57142,1.0,12,7,564.1666666666666,No,1.0
PRV57143,1.0,1,1,100.0,No,0.0
PRV57144,1.0,8,8,8750.0,No,2.0
PRV57145,1.0,4,4,17500.0,No,2.0
PRV57146,1.0,9,9,11444.444444444445,No,5.0
PRV57147,1.0,12,12,346.6666666666667,No,1.0
PRV57148,1.0,83,66,2419.6385542168673,No,7.0
PRV57149,1.0,143,129,191.53846153846155,No,2.0
PRV57150,1.0,166,123,223.85542168674698,No,4.0
PRV57151,1.0,515,231,328.2135922330097,No,15.0
PRV57152,1.0,400,383,256.2,No,7.0
PRV57153,1.0,94,92,315.8510638297872,No,3.0
PRV57154,1.0,52,39,281.34615384615387,No,2.0
PRV57156,1.0,215,105,328.2325581395349,No,5.0
PRV57157,1.0,156,90,1220.8974358974358,No,9.0
PRV57158,1.0,271,138,1518.8560885608856,Yes,17.0
PRV57159,1.0,228,118,273.2894736842105,No,6.0
PRV57160,1.0,101,97,363.86138613861385,No,4.0
PRV57161,1.0,6,6,246.66666666666666,No,0.0
PRV57162,1.0,104,51,1881.5384615384614,Yes,3.0
PRV57165,1.0,37,32,1073.5135135135135,No,4.0
PRV57166,1.0,151,128,1951.6556291390727,Yes,10.0
PRV57167,1.0,238,102,273.52941176470586,Yes,7.0
PRV57168,1.0,75,67,495.2,No,0.0
PRV57169,1.0,31,26,5221.935483870968,No,6.0
PRV57170,1.0,579,232,290.77720207253884,Yes,19.0
PRV57171,1.0,191,66,286.3350785340314,No,6.0
PRV57172,1.0,1760,605,787.5568181818181,Yes,82.0
PRV57173,1.0,1225,938,1082.7836734693878,Yes,64.0
PRV57174,1.0,54,48,1776.4814814814815,No,11.0
PRV57175,1.0,78,76,417.94871794871796,No,4.0
PRV57176,1.0,131,105,469.618320610687,No,3.0
PRV57177,1.0,564,257,1504.2021276595744,Yes,45.0
PRV57179,1.0,206,140,1638.1553398058252,Yes,14.0
PRV57181,1.0,121,48,263.7190082644628,No,2.0
PRV57182,1.0,76,63,1013.1578947368421,No,5.0
PRV57183,1.0,52,45,253.26923076923077,No,1.0
PRV57184,1.0,115,75,582.2608695652174,No,4.0
PRV57185,1.0,186,102,846.236559139785,Yes,5.0
PRV57186,1.0,42,36,282.3809523809524,No,0.0
PRV57187,1.0,114,98,307.10526315789474,No,3.0
PRV57188,1.0,21,18,2275.2380952380954,No,3.0
PRV57189,1.0,256,127,438.7109375,Yes,11.0
PRV57190,1.0,83,63,287.34939759036143,No,0.0
PRV57191,1.0,1500,784,1616.2866666666666,Yes,90.0
PRV57192,1.0,407,185,341.2776412776413,No,3.0
PRV57193,1.0,393,171,263.40966921119593,No,9.0
PRV57194,1.0,30,26,808.6666666666666,No,2.0
PRV57196,1.0,68,42,1394.5588235294117,No,6.0
PRV57197,1.0,100,50,1155.4,No,3.0
PRV57198,1.0,54,43,540.7407407407408,No,3.0
PRV57199,1.0,7,7,281.42857142857144,No,0.0
PRV57200,1.0,25,24,486.0,No,0.0
PRV57202,1.0,165,85,247.33333333333334,No,4.0
PRV57203,1.0,47,47,970.4255319148937,No,1.0
PRV57204,1.0,133,81,1668.9473684210527,Yes,9.0
PRV57205,1.0,93,87,1458.9247311827958,No,5.0
PRV57206,1.0,490,228,480.2040816326531,Yes,18.0
PRV57207,1.0,73,49,256.3013698630137,No,3.0
PRV57208,1.0,113,109,1987.4336283185842,No,7.0
PRV57209,1.0,1108,564,437.7617328519856,Yes,37.0
PRV57210,1.0,43,35,3186.5116279069766,Yes,6.0
PRV57211,1.0,111,104,738.1081081081081,No,4.0
PRV57212,1.0,101,60,343.26732673267327,No,3.0
PRV57213,1.0,82,76,415.1219512195122,No,2.0
PRV57215,1.0,11,9,4451.818181818182,No,2.0
PRV57216,1.0,82,62,1295.8536585365853,No,7.0
PRV57217,1.0,62,59,1920.3225806451612,No,5.0
PRV57218,1.0,413,285,298.3777239709443,No,12.0
PRV57219,1.0,46,36,257.17391304347825,No,0.0
PRV57223,1.0,54,49,5195.0,Yes,15.0
PRV57224,1.0,214,144,368.97196261682245,No,1.0
PRV57225,1.0,178,145,2457.9775280898875,No,17.0
PRV57227,1.0,52,50,3688.4615384615386,No,16.0
PRV57228,1.0,529,337,717.1455576559546,No,30.0
PRV57230,1.0,181,160,1655.0828729281768,Yes,14.0
PRV57231,1.0,48,42,3735.4166666666665,No,6.0
PRV57232,1.0,7,7,130.0,No,0.0
PRV57233,1.0,140,58,299.42857142857144,No,1.0
PRV57234,1.0,24,23,3712.5,No,5.0
PRV57235,1.0,15,13,1827.3333333333333,No,1.0
PRV57236,1.0,87,39,220.3448275862069,No,0.0
PRV57238,1.0,45,29,376.44444444444446,No,3.0
PRV57239,1.0,28,19,220.71428571428572,No,1.0
PRV57240,1.0,72,31,344.30555555555554,No,1.0
PRV57241,1.0,59,44,443.728813559322,No,1.0
PRV57242,1.0,103,44,309.70873786407765,No,2.0
PRV57244,1.0,4,4,152.5,No,0.0
PRV57245,1.0,92,27,356.4130434782609,No,0.0
PRV57246,1.0,6,6,683.3333333333334,No,0.0
PRV57247,1.0,11,9,87.27272727272727,No,0.0
PRV57248,1.0,6,6,36.666666666666664,No,1.0
PRV57250,1.0,23,16,554.7826086956521,No,1.0
PRV57251,1.0,15,14,10400.0,No,7.0
PRV57252,1.0,3,3,6000.0,No,2.0
PRV57253,1.0,44,36,247.95454545454547,No,0.0
PRV57255,1.0,34,23,202.64705882352942,No,0.0
PRV57256,1.0,8,8,236.25,No,0.0
PRV57257,1.0,17,11,289.4117647058824,No,1.0
PRV57259,1.0,48,38,342.7083333333333,No,2.0
PRV57261,1.0,10,9,160.0,No,0.0
PRV57262,1.0,24,16,173.33333333333334,No,0.0
PRV57263,1.0,52,22,579.4230769230769,No,2.0
PRV57264,1.0,8,6,345.0,No,0.0
PRV57265,1.0,1,1,200.0,No,0.0
PRV57266,1.0,34,32,290.0,No,1.0
PRV57269,1.0,37,17,143.78378378378378,No,0.0
PRV57270,1.0,9,9,111.11111111111111,No,0.0
PRV57272,1.0,25,18,350.8,No,0.0
PRV57273,1.0,9,6,121.11111111111111,No,0.0
PRV57274,1.0,4,4,32.5,No,0.0
PRV57275,1.0,61,41,185.7377049180328,No,4.0
PRV57276,1.0,13,9,346.15384615384613,No,1.0
PRV57277,1.0,7,7,178.57142857142858,No,0.0
PRV57278,1.0,7,7,135.71428571428572,No,1.0
PRV57280,1.0,3,3,56.666666666666664,No,0.0
PRV57282,1.0,41,25,203.65853658536585,Yes,0.0
PRV57283,1.0,1,1,900.0,No,0.0
PRV57284,1.0,23,22,7024.782608695652,Yes,9.0
PRV57285,1.0,8,8,10375.0,No,1.0
PRV57286,1.0,2,2,10.0,No,0.0
PRV57287,1.0,289,107,278.16608996539793,No,5.0
PRV57288,1.0,93,47,297.31182795698925,No,4.0
PRV57289,1.0,10,7,583.0,No,0.0
PRV57291,1.0,3,3,466.6666666666667,No,0.0
PRV57293,1.0,12,10,8333.333333333334,No,8.0
PRV57294,1.0,2,2,6000.0,No,1.0
PRV57295,1.0,14,13,12357.142857142857,Yes,6.0
PRV57297,1.0,8,8,6625.0,Yes,2.0
PRV57299,1.0,6,6,6666.666666666667,No,3.0
PRV57301,1.0,32,32,1315.3125,No,2.0
PRV57303,1.0,105,92,1112.952380952381,No,7.0
PRV57304,1.0,93,32,736.989247311828,No,5.0
PRV57305,1.0,675,343,260.3703703703704,No,11.0
PRV57306,1.0,2315,1407,271.9049676025918,Yes,51.0
PRV57307,1.0,38,35,3730.0,No,7.0
PRV57308,1.0,6,6,516.6666666666666,No,0.0
PRV57309,1.0,35,35,3093.1428571428573,No,8.0
PRV57310,1.0,122,99,5519.836065573771,Yes,18.0
PRV57311,1.0,338,158,252.4852071005917,No,4.0
PRV57312,1.0,334,137,273.41317365269464,Yes,4.0
PRV57313,1.0,402,328,253.65671641791045,No,7.0
PRV57314,1.0,48,46,318.125,No,0.0
PRV57315,1.0,22,22,270.90909090909093,No,0.0
PRV57316,1.0,85,78,4528.470588235294,No,15.0
PRV57317,1.0,458,352,2022.5545851528384,Yes,42.0
PRV57318,1.0,150,131,294.53333333333336,No,2.0
PRV57319,1.0,279,254,636.0573476702509,No,17.0
PRV57320,1.0,38,38,2745.0,No,5.0
PRV57321,1.0,84,60,2160.2380952380954,No,8.0
PRV57322,1.0,33,31,1842.121212121212,No,2.0
PRV57324,1.0,117,112,1825.2136752136753,No,10.0
PRV57325,1.0,41,39,282.4390243902439,No,3.0
PRV57326,1.0,5,5,7400.0,No,2.0
PRV57328,1.0,38,38,141.05263157894737,No,0.0
PRV57329,1.0,36,35,318.6111111111111,No,1.0
PRV57330,1.0,34,28,2222.6470588235293,No,9.0
PRV57331,1.0,141,128,1540.4255319148936,No,5.0
PRV57332,1.0,98,89,230.20408163265307,No,2.0
PRV57333,1.0,1004,723,289.8605577689243,No,23.0
PRV57334,1.0,68,60,6618.823529411765,No,17.0
PRV57335,1.0,807,306,352.75092936802974,Yes,13.0
PRV57336,1.0,135,117,209.03703703703704,No,1.0
PRV57339,1.0,458,187,229.5414847161572,No,8.0
PRV57340,1.0,41,39,4984.390243902439,No,10.0
PRV57341,1.0,177,158,4612.146892655367,Yes,29.0
PRV57343,1.0,75,55,494.53333333333336,No,3.0
PRV57344,1.0,480,189,893.125,Yes,14.0
PRV57345,1.0,88,82,5287.727272727273,Yes,21.0
PRV57346,1.0,532,447,282.7631578947368,No,8.0
PRV57347,1.0,145,141,1003.8620689655172,No,11.0
PRV57348,1.0,920,638,278.0108695652174,No,16.0
PRV57350,1.0,46,41,1551.9565217391305,No,8.0
PRV57351,1.0,34,32,593.5294117647059,No,2.0
PRV57352,1.0,44,41,569.3181818181819,No,0.0
PRV57354,1.0,22,21,386.8181818181818,No,2.0
PRV57355,1.0,34,21,477.6470588235294,No,0.0
PRV57356,1.0,67,25,351.7910447761194,No,1.0
PRV57357,1.0,16,13,7168.75,No,6.0
PRV57358,1.0,77,32,158.44155844155844,No,3.0
PRV57359,1.0,102,67,337.15686274509807,No,1.0
PRV57361,1.0,60,32,313.1666666666667,No,0.0
PRV57364,1.0,10,9,4265.0,No,3.0
PRV57365,1.0,183,84,312.89617486338796,No,5.0
PRV57366,1.0,12,7,413.3333333333333,No,0.0
PRV57367,1.0,11,8,733.6363636363636,No,0.0
PRV57368,1.0,22,22,159.0909090909091,No,0.0
PRV57369,1.0,28,27,4262.5,No,5.0
PRV57372,1.0,32,28,3867.1875,No,7.0
PRV57374,1.0,6,5,133.33333333333334,No,0.0
PRV57375,1.0,81,35,891.604938271605,No,4.0
PRV57376,1.0,20,18,253.0,No,2.0
PRV57378,1.0,35,29,193.71428571428572,No,0.0
PRV57379,1.0,28,26,2013.5714285714287,No,3.0
PRV57380,1.0,87,64,262.98850574712645,No,2.0
PRV57381,1.0,49,12,380.40816326530614,No,0.0
PRV57382,1.0,79,45,1263.4177215189873,No,4.0
PRV57385,1.0,90,41,243.66666666666666,No,2.0
PRV57386,1.0,1,1,300.0,No,0.0
PRV57388,1.0,9,7,184.44444444444446,No,0.0
PRV57389,1.0,6,4,635.0,No,0.0
PRV57390,1.0,55,42,197.0909090909091,No,1.0
PRV57391,1.0,19,13,251.57894736842104,No,0.0
PRV57392,1.0,2,2,35.0,No,0.0
PRV57393,1.0,5,5,560.0,No,0.0
PRV57394,1.0,16,15,414.375,No,0.0
PRV57397,1.0,7,7,9285.714285714286,No,3.0
PRV57398,1.0,3,3,16866.666666666668,No,1.0
PRV57400,1.0,8,6,8375.0,No,3.0
PRV57401,1.0,8,8,8125.0,No,4.0
PRV57403,1.0,15,13,11466.666666666666,No,4.0
PRV57404,1.0,46,43,1614.1304347826087,No,5.0
PRV57405,1.0,32,27,177.8125,No,2.0
PRV57406,1.0,68,58,7433.235294117647,No,24.0
PRV57407,1.0,217,103,289.6774193548387,No,7.0
PRV57408,1.0,55,50,157.27272727272728,No,1.0
PRV57409,1.0,71,64,3079.154929577465,Yes,10.0
PRV57410,1.0,241,125,239.46058091286307,No,8.0
PRV57411,1.0,29,27,295.17241379310343,No,0.0
PRV57412,1.0,298,107,504.6308724832215,No,11.0
PRV57413,1.0,52,31,346.7307692307692,No,1.0
PRV57414,1.0,28,25,7695.0,No,10.0
PRV57415,1.0,86,41,454.5348837209302,No,2.0
PRV57416,1.0,7,6,171.42857142857142,No,0.0
PRV57417,1.0,9,9,291.1111111111111,No,0.0
PRV57419,1.0,17,17,288.2352941176471,No,0.0
PRV57421,1.0,35,33,230.85714285714286,No,3.0
PRV57422,1.0,104,60,323.2692307692308,No,4.0
PRV57423,1.0,47,41,454.8936170212766,No,0.0
PRV57424,1.0,38,28,312.89473684210526,No,1.0
PRV57425,1.0,124,101,2788.064516129032,Yes,13.0
PRV57426,1.0,60,33,270.6666666666667,No,0.0
PRV57427,1.0,30,27,3786.3333333333335,No,9.0
PRV57429,1.0,154,80,269.4155844155844,No,2.0
PRV57431,1.0,24,19,566.6666666666666,No,1.0
PRV57432,1.0,48,41,279.5833333333333,No,1.0
PRV57433,1.0,70,63,2021.4285714285713,No,7.0
PRV57434,1.0,316,151,265.7911392405063,No,9.0
PRV57435,1.0,25,21,194.4,No,0.0
PRV57436,1.0,41,32,267.0731707317073,No,2.0
PRV57437,1.0,27,27,2339.6296296296296,No,1.0
PRV57438,1.0,14,11,1727.142857142857,No,2.0
PRV57440,1.0,4,3,82.5,No,0.0
PRV57441,1.0,74,39,360.27027027027026,No,0.0
PRV57443,1.0,52,22,649.8076923076923,No,1.0
PRV57444,1.0,13,13,580.7692307692307,No,0.0
PRV57445,1.0,30,20,738.3333333333334,No,3.0
PRV57446,1.0,8,7,700.0,No,0.0
PRV57447,1.0,9,9,471.1111111111111,No,0.0
PRV57448,1.0,205,113,253.26829268292684,No,2.0
PRV57449,1.0,103,57,275.5339805825243,No,1.0
PRV57450,1.0,11,11,431.8181818181818,No,0.0
PRV57452,1.0,3,3,40.0,No,0.0
PRV57453,1.0,17,15,167.64705882352942,No,2.0
PRV57454,1.0,42,29,133.57142857142858,No,2.0
PRV57455,1.0,6,6,355.0,No,0.0
PRV57456,1.0,16,15,146.875,No,0.0
PRV57459,1.0,11,9,418.1818181818182,No,1.0
PRV57460,1.0,36,28,217.77777777777777,No,1.0
PRV57462,1.0,10,10,156.0,No,0.0
PRV57463,1.0,28,26,264.64285714285717,No,1.0
PRV57464,1.0,2,2,40.0,No,0.0
PRV57465,1.0,22,19,124.0909090909091,No,2.0
PRV57467,1.0,1,1,40.0,No,0.0
PRV57468,1.0,12,8,191.66666666666666,No,0.0
PRV57469,1.0,58,37,380.17241379310343,No,3.0
PRV57470,1.0,12,11,134.16666666666666,No,0.0
PRV57471,1.0,2,2,175.0,No,0.0
PRV57472,1.0,4,4,425.0,No,0.0
PRV57474,1.0,4,4,207.5,No,1.0
PRV57475,1.0,23,16,406.0869565217391,No,1.0
PRV57476,1.0,145,56,324.62068965517244,No,2.0
PRV57477,1.0,85,42,267.52941176470586,No,0.0
PRV57479,1.0,19,17,380.0,No,0.0
PRV57481,1.0,62,52,12516.129032258064,Yes,26.0
PRV57484,1.0,9,6,121.11111111111111,No,0.0
PRV57485,1.0,10,10,167.0,No,0.0
PRV57486,1.0,35,19,126.57142857142857,No,0.0
PRV57487,1.0,15,14,9333.333333333334,No,9.0
PRV57488,1.0,5,5,108.0,No,0.0
PRV57489,1.0,17,17,10705.882352941177,No,6.0
PRV57490,1.0,21,19,9580.952380952382,No,4.0
PRV57491,1.0,116,62,265.7758620689655,No,3.0
PRV57492,1.0,117,95,2974.6153846153848,No,17.0
PRV57495,1.0,113,99,3544.5132743362833,Yes,14.0
PRV57496,1.0,38,36,203.94736842105263,No,2.0
PRV57499,1.0,18,18,496.6666666666667,No,0.0
PRV57500,1.0,79,78,330.253164556962,No,2.0
PRV57501,1.0,64,63,183.4375,No,1.0
PRV57502,1.0,260,235,4605.961538461538,Yes,52.0
PRV57504,1.0,28,28,211.07142857142858,No,0.0
PRV57507,1.0,112,96,238.75,No,3.0
PRV57509,1.0,58,53,201.55172413793105,No,2.0
PRV57510,1.0,247,214,1971.6194331983806,No,18.0
PRV57512,1.0,108,84,225.27777777777777,No,6.0
PRV57514,1.0,51,44,294.70588235294116,No,1.0
PRV57515,1.0,88,80,1908.75,No,13.0
PRV57516,1.0,10,10,229.0,No,1.0
PRV57517,1.0,60,56,337.1666666666667,No,2.0
PRV57518,1.0,97,47,702.3711340206186,No,2.0
PRV57519,1.0,157,142,912.6114649681529,No,7.0
PRV57520,1.0,23,23,249.56521739130434,No,2.0
PRV57521,1.0,111,105,1091.4414414414414,No,6.0
PRV57522,1.0,40,40,207.75,No,1.0
PRV57523,1.0,151,129,1125.5629139072848,No,6.0
PRV57525,1.0,107,78,1998.3177570093458,Yes,9.0
PRV57526,1.0,202,154,541.1386138613861,No,6.0
PRV57527,1.0,165,135,4033.3333333333335,Yes,20.0
PRV57528,1.0,401,345,501.29675810473816,Yes,16.0
PRV57529,1.0,295,188,255.38983050847457,No,6.0
PRV57530,1.0,478,391,1057.7196652719665,No,27.0
PRV57531,1.0,68,43,244.55882352941177,No,5.0
PRV57532,1.0,351,157,317.83475783475785,No,9.0
PRV57533,1.0,108,83,2773.703703703704,No,13.0
PRV57534,1.0,152,117,255.39473684210526,No,1.0
PRV57536,1.0,79,71,234.9367088607595,No,0.0
PRV57539,1.0,33,32,322.1212121212121,No,0.0
PRV57540,1.0,39,32,191.28205128205127,No,0.0
PRV57541,1.0,31,24,314.51612903225805,No,1.0
PRV57542,1.0,37,35,144.05405405405406,No,0.0
PRV57543,1.0,354,327,1458.6440677966102,Yes,29.0
PRV57544,1.0,52,47,198.84615384615384,No,1.0
PRV57545,1.0,61,54,662.7868852459017,No,0.0
PRV57546,1.0,18,18,295.0,No,1.0
PRV57547,1.0,86,79,2721.860465116279,Yes,8.0
PRV57548,1.0,210,180,5090.714285714285,Yes,42.0
PRV57549,1.0,518,324,311.11969111969114,No,13.0
PRV57550,1.0,29,22,209.31034482758622,No,0.0
PRV57551,1.0,132,100,320.6818181818182,No,4.0
PRV57552,1.0,11,11,212.72727272727272,No,0.0
PRV57553,1.0,21,20,402.85714285714283,No,3.0
PRV57555,1.0,42,39,7875.714285714285,No,11.0
PRV57557,1.0,97,39,213.4020618556701,No,1.0
PRV57558,1.0,57,40,1606.842105263158,No,6.0
PRV57561,1.0,17,17,988.8235294117648,No,0.0
PRV57563,1.0,6,6,138.33333333333334,No,1.0
PRV57564,1.0,7,7,40.0,No,1.0
PRV57565,1.0,6,6,1056.6666666666667,No,0.0
PRV57567,1.0,12,11,9357.5,No,1.0
