Provider,PotentialFraud,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP
PRV56236,No,0.0,0.0,no,,,,,,,14.0,0.4827586206896552,yes,50.0,yes,911.0,yes,363.0,yes
PRV56237,No,,,,,,,,,,86.0,0.43434343434343436,yes,52.0,yes,2971.0,yes,375.0,yes
PRV56238,No,0.0,0.0,no,,,,,,,11.0,0.4074074074074074,yes,51.0,yes,576.0,yes,333.0,yes
PRV56239,No,,,,,,,,,,57.0,0.456,yes,52.0,yes,2191.0,yes,370.0,yes
PRV56241,No,,,,,,,,,,52.0,0.37142857142857144,yes,52.0,yes,3019.0,yes,372.0,yes
PRV56242,No,0.0,0.0,no,,,,,,,48.0,0.35555555555555557,yes,52.0,yes,2844.0,yes,374.0,yes
PRV56243,No,3.0,0.038461538461538464,yes,4.0,yes,4.0,yes,6.0,yes,353.0,0.42478941034897716,yes,52.0,yes,3722.0,yes,382.0,yes
PRV56245,No,,,,,,,,,,36.0,0.47368421052631576,yes,52.0,yes,2849.0,yes,373.0,yes
PRV56247,No,0.0,0.0,no,,,,,,,14.0,0.5833333333333334,yes,52.0,yes,1594.0,yes,368.0,yes
PRV56248,No,,,,,,,,,,426.0,0.45610278372591007,yes,52.0,yes,3848.0,yes,384.0,yes
PRV56249,Yes,1.0,0.017857142857142856,yes,2.0,yes,2.0,yes,2.0,yes,480.0,0.45540796963946867,yes,52.0,yes,3916.0,yes,383.0,yes
PRV56251,No,,,,,,,,,,14.0,0.4666666666666667,yes,48.0,yes,325.0,yes,269.0,yes
PRV56252,No,,,,,,,,,,10.0,0.5555555555555556,yes,51.0,yes,820.0,yes,364.0,yes
PRV56253,Yes,1.0,0.015873015873015872,yes,2.0,yes,2.0,yes,2.0,yes,108.0,0.43548387096774194,yes,52.0,yes,3145.0,yes,378.0,yes
PRV56255,No,,,,,,,,,,47.0,0.46078431372549017,yes,52.0,yes,2861.0,yes,373.0,yes
PRV56256,No,1.0,0.09090909090909093,yes,2.0,yes,2.0,yes,2.0,yes,19.0,0.4318181818181818,yes,51.0,yes,681.0,yes,350.0,yes
PRV56257,Yes,0.0,0.0,no,,,,,,,22.0,0.6285714285714286,yes,52.0,yes,1335.0,yes,368.0,yes
PRV56258,No,,,,,,,,,,29.0,0.4142857142857143,yes,52.0,yes,1209.0,yes,369.0,yes
PRV56259,Yes,2.0,0.125,yes,4.0,yes,3.0,yes,4.0,yes,76.0,0.4222222222222222,yes,52.0,yes,3049.0,yes,378.0,yes
PRV56260,No,3.0,0.054545454545454536,yes,4.0,yes,4.0,yes,6.0,yes,2.0,0.5,yes,42.0,yes,104.0,yes,109.0,yes
PRV56261,No,,,,,,,,,,30.0,0.43478260869565216,yes,52.0,yes,2662.0,yes,372.0,yes
PRV56262,No,,,,,,,,,,9.0,0.6,yes,52.0,yes,2397.0,yes,372.0,yes
PRV56263,No,0.0,0.0,no,,,,,,,7.0,0.4375,yes,37.0,yes,136.0,yes,127.0,yes
PRV56264,No,1.0,0.05263157894736842,yes,2.0,yes,2.0,yes,2.0,yes,14.0,0.4375,yes,52.0,yes,2325.0,yes,372.0,yes
PRV56265,No,1.0,0.05,yes,2.0,yes,2.0,yes,2.0,yes,45.0,0.42452830188679247,yes,52.0,yes,2900.0,yes,376.0,yes
PRV56266,No,,,,,,,,,,14.0,0.4666666666666667,yes,51.0,yes,600.0,yes,330.0,yes
PRV56267,No,,,,,,,,,,2.0,0.5,yes,18.0,yes,25.0,yes,25.0,yes
PRV56268,Yes,3.0,0.049180327868852465,yes,2.0,yes,2.0,yes,3.0,yes,470.0,0.4467680608365019,yes,52.0,yes,3852.0,yes,382.0,yes
PRV56269,No,0.0,0.0,no,,,,,,,3.0,0.3333333333333333,yes,34.0,yes,96.0,yes,88.0,yes
PRV56270,No,,,,,,,,,,465.0,0.4458293384467881,yes,52.0,yes,3858.0,yes,384.0,yes
PRV56271,No,0.0,0.0,no,,,,,,,37.0,0.40217391304347827,yes,52.0,yes,1951.0,yes,370.0,yes
PRV56272,No,,,,,,,,,,5.0,0.22727272727272727,yes,51.0,yes,690.0,yes,350.0,yes
PRV56274,No,1.0,0.25,yes,2.0,yes,2.0,yes,2.0,yes,1.0,0.25,yes,37.0,yes,141.0,yes,127.0,yes
PRV56275,No,,,,,,,,,,37.0,0.4625,yes,52.0,yes,2812.0,yes,375.0,yes
PRV56276,No,0.0,0.0,no,,,,,,,4.0,0.6666666666666666,yes,42.0,yes,258.0,yes,212.0,yes
PRV56277,No,,,,,,,,,,11.0,0.5789473684210527,yes,50.0,yes,681.0,yes,346.0,yes
PRV56278,No,,,,,,,,,,8.0,0.2962962962962963,yes,52.0,yes,1374.0,yes,366.0,yes
PRV56279,No,,,,,,,,,,24.0,0.4528301886792453,yes,52.0,yes,2473.0,yes,377.0,yes
PRV56280,No,,,,,,,,,,18.0,0.46153846153846156,yes,52.0,yes,773.0,yes,355.0,yes
PRV56281,No,,,,,,,,,,19.0,0.35185185185185186,yes,51.0,yes,762.0,yes,354.0,yes
PRV56282,No,,,,,,,,,,2.0,0.5,yes,43.0,yes,242.0,yes,204.0,yes
PRV56283,No,,,,,,,,,,2.0,0.6666666666666666,yes,37.0,yes,165.0,yes,145.0,yes
PRV56284,No,,,,,,,,,,33.0,0.4925373134328358,yes,52.0,yes,2533.0,yes,375.0,yes
PRV56285,No,1.0,0.07692307692307693,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV56286,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56287,No,,,,,,,,,,50.0,0.4672897196261682,yes,52.0,yes,2774.0,yes,372.0,yes
PRV56288,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56289,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56290,No,,,,,,,,,,6.0,0.2608695652173913,yes,52.0,yes,2643.0,yes,372.0,yes
PRV56291,No,,,,,,,,,,16.0,0.4444444444444444,yes,52.0,yes,2715.0,yes,371.0,yes
PRV56293,No,,,,,,,,,,2.0,0.6666666666666666,yes,24.0,yes,41.0,yes,44.0,yes
PRV56295,No,,,,,,,,,,2.0,0.5,yes,18.0,yes,23.0,yes,24.0,yes
PRV56297,No,,,,,,,,,,9.0,0.32142857142857145,yes,50.0,yes,430.0,yes,298.0,yes
PRV56299,No,,,,,,,,,,1.0,0.2,yes,10.0,yes,15.0,yes,15.0,yes
PRV56300,No,,,,,,,,,,3.0,0.375,yes,32.0,yes,74.0,yes,71.0,yes
PRV56301,No,,,,,,,,,,2.0,0.6666666666666666,yes,47.0,yes,402.0,yes,277.0,yes
PRV56302,No,,,,,,,,,,1.0,0.25,yes,11.0,yes,12.0,yes,12.0,yes
PRV56303,No,,,,,,,,,,1.0,0.5,yes,18.0,yes,30.0,yes,31.0,yes
PRV56304,No,,,,,,,,,,8.0,0.5333333333333333,yes,52.0,yes,2365.0,yes,371.0,yes
PRV56305,No,,,,,,,,,,14.0,0.4827586206896552,yes,52.0,yes,1642.0,yes,371.0,yes
PRV56306,No,,,,,,,,,,4.0,0.5714285714285714,yes,50.0,yes,458.0,yes,294.0,yes
PRV56307,No,,,,,,,,,,7.0,0.5833333333333334,yes,49.0,yes,497.0,yes,319.0,yes
PRV56308,No,,,,,,,,,,12.0,0.8,yes,52.0,yes,2328.0,yes,371.0,yes
PRV56309,No,,,,,,,,,,2.0,0.6666666666666666,yes,34.0,yes,117.0,yes,113.0,yes
PRV56310,No,,,,,,,,,,1.0,1.0,yes,39.0,yes,91.0,yes,86.0,yes
PRV56311,No,,,,,,,,,,7.0,0.3684210526315789,yes,51.0,yes,628.0,yes,336.0,yes
PRV56313,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56314,No,,,,,,,,,,4.0,0.5,yes,52.0,yes,1269.0,yes,365.0,yes
PRV56316,No,,,,,,,,,,4.0,0.6666666666666666,yes,51.0,yes,848.0,yes,360.0,yes
PRV56317,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56318,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56319,No,,,,,,,,,,4.0,0.3076923076923077,yes,52.0,yes,2291.0,yes,371.0,yes
PRV56321,No,,,,,,,,,,1.0,0.14285714285714285,yes,5.0,yes,6.0,yes,6.0,yes
PRV56322,No,,,,,,,,,,16.0,0.43243243243243246,yes,52.0,yes,2667.0,yes,371.0,yes
PRV56324,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56328,No,,,,,,,,,,7.0,0.4666666666666667,yes,51.0,yes,1211.0,yes,365.0,yes
PRV56329,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56330,No,,,,,,,,,,6.0,0.375,yes,41.0,yes,156.0,yes,145.0,yes
PRV56331,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56333,No,,,,,,,,,,16.0,0.38095238095238093,yes,52.0,yes,2398.0,yes,371.0,yes
PRV56334,No,,,,,,,,,,4.0,0.5,yes,34.0,yes,59.0,yes,58.0,yes
PRV56335,No,1.0,0.05555555555555555,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV56336,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56337,No,,,,,,,,,,1.0,0.5,yes,31.0,yes,69.0,yes,66.0,yes
PRV56338,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56339,No,1.0,1.0,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV56340,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56341,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56342,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56344,No,,,,,,,,,,4.0,0.36363636363636365,yes,51.0,yes,497.0,yes,308.0,yes
PRV56345,No,,,,,,,,,,265.0,0.4632867132867133,yes,52.0,yes,3605.0,yes,382.0,yes
PRV56346,No,,,,,,,,,,12.0,0.2857142857142857,yes,52.0,yes,1051.0,yes,370.0,yes
PRV56347,No,2.0,0.2222222222222222,yes,3.0,yes,3.0,yes,4.0,yes,13.0,0.30952380952380953,yes,51.0,yes,721.0,yes,360.0,yes
PRV56348,No,,,,,,,,,,18.0,0.3103448275862069,yes,52.0,yes,2448.0,yes,371.0,yes
PRV56349,No,0.0,0.0,no,,,,,,,12.0,0.4,yes,52.0,yes,962.0,yes,363.0,yes
PRV56350,Yes,4.0,0.060606060606060615,yes,7.0,yes,5.0,yes,8.0,yes,46.0,0.5,yes,52.0,yes,2708.0,yes,375.0,yes
PRV56351,No,,,,,,,,,,13.0,0.4482758620689655,yes,48.0,yes,525.0,yes,329.0,yes
PRV56352,No,0.0,0.0,no,,,,,,,5.0,0.25,yes,52.0,yes,2324.0,yes,371.0,yes
PRV56353,No,,,,,,,,,,39.0,0.40625,yes,52.0,yes,2794.0,yes,375.0,yes
PRV56354,No,1.0,0.3333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,5.0,0.625,yes,52.0,yes,2577.0,yes,371.0,yes
PRV56355,No,0.0,0.0,no,,,,,,,43.0,0.38738738738738737,yes,52.0,yes,1475.0,yes,369.0,yes
PRV56357,No,,,,,,,,,,9.0,0.5625,yes,51.0,yes,582.0,yes,330.0,yes
PRV56358,No,,,,,,,,,,3.0,0.75,yes,52.0,yes,1271.0,yes,365.0,yes
PRV56360,No,,,,,,,,,,30.0,0.38461538461538464,yes,52.0,yes,2882.0,yes,375.0,yes
PRV56361,Yes,0.0,0.0,no,,,,,,,45.0,0.4205607476635514,yes,52.0,yes,2886.0,yes,372.0,yes
PRV56362,No,,,,,,,,,,24.0,0.4,yes,52.0,yes,1645.0,yes,371.0,yes
PRV56363,No,,,,,,,,,,8.0,0.42105263157894735,yes,46.0,yes,325.0,yes,255.0,yes
PRV56364,No,,,,,,,,,,39.0,0.4936708860759494,yes,52.0,yes,1863.0,yes,373.0,yes
PRV56366,No,,,,,,,,,,3.0,0.3333333333333333,yes,51.0,yes,708.0,yes,348.0,yes
PRV56367,No,,,,,,,,,,22.0,0.4888888888888889,yes,52.0,yes,2486.0,yes,372.0,yes
PRV56368,No,0.0,0.0,no,,,,,,,16.0,0.48484848484848486,yes,52.0,yes,1336.0,yes,365.0,yes
PRV56369,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56370,No,,,,,,,,,,4.0,0.4444444444444444,yes,38.0,yes,164.0,yes,153.0,yes
PRV56373,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56374,No,,,,,,,,,,11.0,0.44,yes,52.0,yes,1285.0,yes,365.0,yes
PRV56375,No,,,,,,,,,,22.0,0.4074074074074074,yes,52.0,yes,1045.0,yes,366.0,yes
PRV56376,No,,,,,,,,,,6.0,0.3,yes,52.0,yes,1286.0,yes,365.0,yes
PRV56377,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56378,No,,,,,,,,,,13.0,0.41935483870967744,yes,50.0,yes,769.0,yes,360.0,yes
PRV56379,No,,,,,,,,,,22.0,0.41509433962264153,yes,52.0,yes,1019.0,yes,366.0,yes
PRV56380,No,,,,,,,,,,13.0,0.6190476190476191,yes,52.0,yes,2441.0,yes,371.0,yes
PRV56381,No,,,,,,,,,,6.0,0.75,yes,49.0,yes,501.0,yes,314.0,yes
PRV56384,No,0.0,0.0,no,,,,,,,19.0,0.40425531914893614,yes,52.0,yes,2394.0,yes,371.0,yes
PRV56385,No,,,,,,,,,,10.0,0.45454545454545453,yes,52.0,yes,725.0,yes,347.0,yes
PRV56387,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56388,No,,,,,,,,,,2.0,0.2857142857142857,yes,52.0,yes,1274.0,yes,365.0,yes
PRV56389,No,,,,,,,,,,9.0,0.6,yes,48.0,yes,319.0,yes,271.0,yes
PRV56390,No,0.0,0.0,no,,,,,,,0.0,0.0,no,,,,,,
PRV56391,No,,,,,,,,,,1.0,0.5,yes,10.0,yes,10.0,yes,10.0,yes
PRV56392,Yes,0.0,0.0,no,,,,,,,6.0,0.42857142857142855,yes,40.0,yes,147.0,yes,136.0,yes
PRV56393,No,,,,,,,,,,4.0,0.4,yes,41.0,yes,113.0,yes,113.0,yes
PRV56394,No,,,,,,,,,,17.0,0.53125,yes,50.0,yes,790.0,yes,356.0,yes
PRV56395,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56396,Yes,0.0,0.0,no,,,,,,,19.0,0.37254901960784315,yes,52.0,yes,2548.0,yes,374.0,yes
PRV56397,No,,,,,,,,,,17.0,0.3617021276595745,yes,52.0,yes,2437.0,yes,371.0,yes
PRV56398,No,0.0,0.0,no,,,,,,,7.0,0.3888888888888889,yes,52.0,yes,2362.0,yes,371.0,yes
PRV56400,Yes,0.0,0.0,no,,,,,,,3.0,0.5,yes,37.0,yes,156.0,yes,137.0,yes
PRV56401,No,,,,,,,,,,70.0,0.48951048951048953,yes,52.0,yes,2908.0,yes,377.0,yes
PRV56403,Yes,0.0,0.0,no,,,,,,,11.0,0.4583333333333333,yes,52.0,yes,2340.0,yes,372.0,yes
PRV56404,No,,,,,,,,,,163.0,0.4490358126721763,yes,52.0,yes,3458.0,yes,381.0,yes
PRV56405,No,,,,,,,,,,30.0,0.5,yes,52.0,yes,2650.0,yes,372.0,yes
PRV56406,No,,,,,,,,,,76.0,0.3781094527363184,yes,52.0,yes,3095.0,yes,375.0,yes
PRV56407,No,0.0,0.0,no,,,,,,,18.0,0.5142857142857142,yes,52.0,yes,2442.0,yes,371.0,yes
PRV56408,No,0.0,0.0,no,,,,,,,26.0,0.4,yes,52.0,yes,2702.0,yes,371.0,yes
PRV56410,No,,,,,,,,,,157.0,0.44857142857142857,yes,52.0,yes,3351.0,yes,375.0,yes
PRV56411,No,0.0,0.0,no,,,,,,,30.0,0.4225352112676056,yes,52.0,yes,2735.0,yes,374.0,yes
PRV56412,No,0.0,0.0,no,,,,,,,48.0,0.46601941747572817,yes,52.0,yes,2017.0,yes,370.0,yes
PRV56413,No,,,,,,,,,,7.0,0.5833333333333334,yes,52.0,yes,2613.0,yes,372.0,yes
PRV56414,No,,,,,,,,,,9.0,0.3333333333333333,yes,52.0,yes,2612.0,yes,371.0,yes
PRV56415,No,,,,,,,,,,18.0,0.43902439024390244,yes,52.0,yes,2353.0,yes,371.0,yes
PRV56416,Yes,8.0,0.037383177570093455,yes,11.0,yes,12.0,yes,19.0,yes,616.0,0.44702467343976776,yes,52.0,yes,3929.0,yes,384.0,yes
PRV56417,No,,,,,,,,,,49.0,0.4117647058823529,yes,52.0,yes,1893.0,yes,367.0,yes
PRV56418,No,,,,,,,,,,13.0,0.4482758620689655,yes,52.0,yes,2356.0,yes,371.0,yes
PRV56421,Yes,2.0,0.043478260869565216,yes,3.0,yes,3.0,yes,4.0,yes,38.0,0.4367816091954023,yes,52.0,yes,1526.0,yes,371.0,yes
PRV56423,No,0.0,0.0,no,,,,,,,6.0,0.6,yes,52.0,yes,2351.0,yes,371.0,yes
PRV56425,Yes,0.0,0.0,no,,,,,,,174.0,0.46648793565683644,yes,52.0,yes,3586.0,yes,379.0,yes
PRV56426,No,,,,,,,,,,192.0,0.44036697247706424,yes,52.0,yes,3351.0,yes,379.0,yes
PRV56427,No,,,,,,,,,,11.0,0.4782608695652174,yes,52.0,yes,829.0,yes,365.0,yes
PRV56428,Yes,1.0,0.125,yes,2.0,yes,2.0,yes,2.0,yes,121.0,0.39933993399339934,yes,52.0,yes,3341.0,yes,381.0,yes
PRV56430,No,,,,,,,,,,19.0,0.5,yes,52.0,yes,2498.0,yes,372.0,yes
PRV56432,No,1.0,0.16666666666666666,yes,2.0,yes,2.0,yes,2.0,yes,10.0,0.5263157894736842,yes,52.0,yes,680.0,yes,338.0,yes
PRV56433,No,,,,,,,,,,46.0,0.38016528925619836,yes,52.0,yes,3075.0,yes,372.0,yes
PRV56435,Yes,0.0,0.0,no,,,,,,,112.0,0.4375,yes,52.0,yes,3295.0,yes,381.0,yes
PRV56437,Yes,3.0,0.07692307692307693,yes,4.0,yes,4.0,yes,6.0,yes,303.0,0.4455882352941177,yes,52.0,yes,3666.0,yes,379.0,yes
PRV56438,Yes,3.0,0.046875,yes,7.0,yes,7.0,yes,9.0,yes,30.0,0.43478260869565216,yes,52.0,yes,2477.0,yes,373.0,yes
PRV56439,No,,,,,,,,,,199.0,0.4492099322799097,yes,52.0,yes,3439.0,yes,382.0,yes
PRV56440,No,,,,,,,,,,38.0,0.42696629213483145,yes,52.0,yes,2783.0,yes,372.0,yes
PRV56441,No,,,,,,,,,,14.0,0.4,yes,52.0,yes,1569.0,yes,367.0,yes
PRV56442,Yes,2.0,0.02469135802469136,yes,4.0,yes,3.0,yes,4.0,yes,564.0,0.45156124899919936,yes,52.0,yes,3976.0,yes,383.0,yes
PRV56444,Yes,,,,,,,,,,555.0,0.4214123006833713,yes,52.0,yes,3897.0,yes,382.0,yes
PRV56445,No,2.0,0.0625,yes,3.0,yes,3.0,yes,4.0,yes,15.0,0.6521739130434783,yes,52.0,yes,2719.0,yes,377.0,yes
PRV56447,Yes,,,,,,,,,,77.0,0.45294117647058824,yes,52.0,yes,3215.0,yes,376.0,yes
PRV56448,No,,,,,,,,,,255.0,0.4366438356164384,yes,52.0,yes,3629.0,yes,380.0,yes
PRV56449,No,0.0,0.0,no,,,,,,,69.0,0.5655737704918032,yes,52.0,yes,2969.0,yes,375.0,yes
PRV56451,No,,,,,,,,,,126.0,0.4864864864864865,yes,52.0,yes,3226.0,yes,377.0,yes
PRV56452,No,0.0,0.0,no,,,,,,,43.0,0.4056603773584906,yes,52.0,yes,2593.0,yes,371.0,yes
PRV56453,No,,,,,,,,,,49.0,0.4260869565217391,yes,52.0,yes,2853.0,yes,374.0,yes
PRV56454,No,,,,,,,,,,77.0,0.48427672955974843,yes,52.0,yes,3076.0,yes,371.0,yes
PRV56455,No,,,,,,,,,,5.0,0.38461538461538464,yes,52.0,yes,2301.0,yes,371.0,yes
PRV56456,No,0.0,0.0,no,,,,,,,9.0,0.28125,yes,47.0,yes,283.0,yes,231.0,yes
PRV56458,No,0.0,0.0,no,,,,,,,26.0,0.5531914893617021,yes,51.0,yes,1237.0,yes,366.0,yes
PRV56461,No,1.0,0.1,yes,2.0,yes,2.0,yes,2.0,yes,42.0,0.4,yes,52.0,yes,2049.0,yes,371.0,yes
PRV56463,No,,,,,,,,,,8.0,0.4444444444444444,yes,45.0,yes,246.0,yes,190.0,yes
PRV56464,No,,,,,,,,,,45.0,0.5357142857142857,yes,52.0,yes,2693.0,yes,377.0,yes
PRV56466,No,,,,,,,,,,27.0,0.48214285714285715,yes,52.0,yes,2849.0,yes,378.0,yes
PRV56467,No,,,,,,,,,,159.0,0.45558739255014324,yes,52.0,yes,3465.0,yes,381.0,yes
PRV56468,No,0.0,0.0,no,,,,,,,10.0,0.3448275862068966,yes,48.0,yes,586.0,yes,330.0,yes
PRV56469,No,1.0,0.027777777777777776,yes,2.0,yes,2.0,yes,2.0,yes,41.0,0.43157894736842106,yes,52.0,yes,2928.0,yes,374.0,yes
PRV56470,No,0.0,0.0,no,,,,,,,12.0,0.375,yes,52.0,yes,2654.0,yes,371.0,yes
PRV56471,No,,,,,,,,,,17.0,0.3953488372093023,yes,52.0,yes,2422.0,yes,373.0,yes
PRV56473,No,0.0,0.0,no,,,,,,,21.0,0.4375,yes,52.0,yes,981.0,yes,365.0,yes
PRV56474,No,0.0,0.0,no,,,,,,,15.0,0.5,yes,52.0,yes,516.0,yes,319.0,yes
PRV56475,No,,,,,,,,,,14.0,0.4117647058823529,yes,52.0,yes,771.0,yes,355.0,yes
PRV56476,No,0.0,0.0,no,,,,,,,2.0,0.6666666666666666,yes,40.0,yes,168.0,yes,144.0,yes
PRV56477,No,,,,,,,,,,2.0,0.2222222222222222,yes,9.0,yes,10.0,yes,10.0,yes
PRV56478,No,5.0,0.07462686567164177,yes,7.0,yes,6.0,yes,10.0,yes,34.0,0.4,yes,52.0,yes,2528.0,yes,372.0,yes
PRV56479,No,,,,,,,,,,60.0,0.42857142857142855,yes,52.0,yes,2951.0,yes,375.0,yes
PRV56480,No,,,,,,,,,,11.0,0.5238095238095238,yes,51.0,yes,586.0,yes,323.0,yes
PRV56481,Yes,4.0,0.05128205128205128,yes,5.0,yes,5.0,yes,7.0,yes,21.0,0.42,yes,52.0,yes,1155.0,yes,364.0,yes
PRV56482,No,,,,,,,,,,8.0,0.2857142857142857,yes,51.0,yes,745.0,yes,354.0,yes
PRV56483,No,0.0,0.0,no,,,,,,,12.0,0.4,yes,52.0,yes,978.0,yes,363.0,yes
PRV56484,No,,,,,,,,,,6.0,0.6666666666666666,yes,52.0,yes,1310.0,yes,366.0,yes
PRV56485,No,0.0,0.0,no,,,,,,,24.0,0.5106382978723404,yes,52.0,yes,2464.0,yes,373.0,yes
PRV56486,No,,,,,,,,,,32.0,0.4155844155844156,yes,52.0,yes,2776.0,yes,372.0,yes
PRV56487,No,0.0,0.0,no,,,,,,,7.0,0.2692307692307692,yes,49.0,yes,266.0,yes,220.0,yes
PRV56489,No,,,,,,,,,,9.0,0.42857142857142855,yes,52.0,yes,2457.0,yes,372.0,yes
PRV56490,No,0.0,0.0,no,,,,,,,3.0,1.0,yes,43.0,yes,136.0,yes,121.0,yes
PRV56494,No,,,,,,,,,,253.0,0.4517857142857143,yes,52.0,yes,3439.0,yes,381.0,yes
PRV56495,No,,,,,,,,,,8.0,0.2222222222222222,yes,52.0,yes,855.0,yes,357.0,yes
PRV56496,No,,,,,,,,,,23.0,0.5609756097560976,yes,51.0,yes,966.0,yes,363.0,yes
PRV56497,No,,,,,,,,,,11.0,0.36666666666666664,yes,47.0,yes,244.0,yes,211.0,yes
PRV56498,No,,,,,,,,,,2.0,0.2857142857142857,yes,36.0,yes,95.0,yes,93.0,yes
PRV56500,No,0.0,0.0,no,,,,,,,59.0,0.39864864864864863,yes,52.0,yes,2926.0,yes,373.0,yes
PRV56501,Yes,0.0,0.0,no,,,,,,,102.0,0.45132743362831856,yes,52.0,yes,3309.0,yes,379.0,yes
PRV56502,No,,,,,,,,,,2.0,0.2857142857142857,yes,13.0,yes,15.0,yes,16.0,yes
PRV56504,No,,,,,,,,,,26.0,0.3939393939393939,yes,52.0,yes,2491.0,yes,371.0,yes
PRV56507,No,0.0,0.0,no,,,,,,,13.0,0.37142857142857144,yes,51.0,yes,769.0,yes,354.0,yes
PRV56508,No,,,,,,,,,,71.0,0.4011299435028249,yes,52.0,yes,2946.0,yes,377.0,yes
PRV56509,No,,,,,,,,,,48.0,0.41025641025641024,yes,52.0,yes,2762.0,yes,372.0,yes
PRV56510,No,,,,,,,,,,4.0,0.4444444444444444,yes,52.0,yes,2325.0,yes,371.0,yes
PRV56511,No,,,,,,,,,,6.0,0.2608695652173913,yes,52.0,yes,2370.0,yes,371.0,yes
PRV56512,No,,,,,,,,,,16.0,0.5925925925925926,yes,52.0,yes,1548.0,yes,367.0,yes
PRV56514,No,,,,,,,,,,1.0,0.16666666666666666,yes,2.0,yes,2.0,yes,2.0,yes
PRV56515,No,,,,,,,,,,1.0,0.14285714285714285,yes,13.0,yes,16.0,yes,14.0,yes
PRV56517,No,,,,,,,,,,55.0,0.44715447154471544,yes,52.0,yes,1894.0,yes,369.0,yes
PRV56518,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56519,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56521,No,,,,,,,,,,16.0,0.5,yes,52.0,yes,2514.0,yes,373.0,yes
PRV56522,No,,,,,,,,,,1.0,0.3333333333333333,yes,26.0,yes,53.0,yes,53.0,yes
PRV56523,Yes,,,,,,,,,,12.0,0.5714285714285714,yes,52.0,yes,1552.0,yes,365.0,yes
PRV56524,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56525,No,,,,,,,,,,37.0,0.5606060606060606,yes,52.0,yes,2620.0,yes,374.0,yes
PRV56526,No,,,,,,,,,,19.0,0.59375,yes,52.0,yes,2618.0,yes,373.0,yes
PRV56527,No,,,,,,,,,,35.0,0.6140350877192983,yes,52.0,yes,2530.0,yes,374.0,yes
PRV56528,No,,,,,,,,,,8.0,0.38095238095238093,yes,52.0,yes,2616.0,yes,371.0,yes
PRV56529,No,,,,,,,,,,18.0,0.5294117647058824,yes,52.0,yes,2486.0,yes,371.0,yes
PRV56530,No,,,,,,,,,,2.0,0.6666666666666666,yes,13.0,yes,16.0,yes,17.0,yes
PRV56531,No,,,,,,,,,,3.0,0.6,yes,47.0,yes,297.0,yes,230.0,yes
PRV56533,No,1.0,0.06666666666666668,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV56535,No,,,,,,,,,,33.0,0.4925373134328358,yes,52.0,yes,1834.0,yes,365.0,yes
PRV56536,No,,,,,,,,,,28.0,0.4307692307692308,yes,52.0,yes,1840.0,yes,367.0,yes
PRV56537,No,,,,,,,,,,47.0,0.4519230769230769,yes,52.0,yes,2930.0,yes,376.0,yes
PRV56538,No,,,,,,,,,,11.0,0.4782608695652174,yes,48.0,yes,568.0,yes,334.0,yes
PRV56539,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV56540,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56541,Yes,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56543,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV56544,No,0.0,0.0,no,,,,,,,1.0,0.5,yes,6.0,yes,8.0,yes,8.0,yes
